# Swiss Law Collection — all cantonal acts: instrument type × canton × enactment year × legal domain
# counting_unit: published_copies — one count per canton whose collection publishes the act
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
instrument_type,canton,year,domain,count
verordnung,NE,1990,sante,1
verordnung,NW,1990,etat,1
verordnung,OW,1990,autres,1
verordnung,OW,1990,infra,1
verordnung,OW,1990,sante,1
verordnung,SG,1990,educ,1
verordnung,SG,1990,infra,1
verordnung,SG,1990,sante,2
verordnung,SH,1990,educ,1
verordnung,SH,1990,infra,1
verordnung,SH,1990,sante,1
verordnung,SO,1990,autres,2
verordnung,SO,1990,eco,1
verordnung,SO,1990,educ,3
verordnung,SO,1990,etat,4
verordnung,SO,1990,sante,1
verordnung,SZ,1990,sante,1
verordnung,TG,1990,educ,1
verordnung,TG,1990,etat,1
verordnung,TI,1990,etat,2
verordnung,TI,1990,sante,1
verordnung,ZG,1990,educ,1
verordnung,ZG,1990,sante,1
verordnung,ZH,1990,etat,2
verordnung,ZH,1990,fin,1
verordnung,AG,1991,educ,2
verordnung,AG,1991,etat,4
verordnung,AG,1991,fin,1
verordnung,AG,1991,infra,1
verordnung,AR,1991,etat,1
verordnung,AR,1991,infra,1
verordnung,AR,1991,sante,1
verordnung,BE,1991,eco,1
verordnung,BE,1991,educ,3
verordnung,BE,1991,fin,1
verordnung,BE,1991,infra,3
verordnung,BL,1991,educ,3
verordnung,BL,1991,etat,4
verordnung,BL,1991,infra,2
verordnung,BL,1991,sante,2
verordnung,BS,1991,educ,1
verordnung,BS,1991,etat,1
verordnung,BS,1991,infra,1
verordnung,BS,1991,sante,3
verordnung,FR,1991,etat,1
verordnung,FR,1991,infra,1
verordnung,GL,1991,eco,1
verordnung,GL,1991,educ,2
verordnung,GL,1991,fin,1
verordnung,GL,1991,sante,6
verordnung,GR,1991,eco,1
verordnung,GR,1991,educ,1
verordnung,GR,1991,etat,1
verordnung,GR,1991,infra,1
verordnung,GR,1991,sante,1
verordnung,JU,1991,eco,1
verordnung,JU,1991,educ,2
verordnung,JU,1991,etat,6
verordnung,JU,1991,fin,2
verordnung,JU,1991,infra,1
verordnung,JU,1991,sante,3
verordnung,LU,1991,autres,1
verordnung,LU,1991,educ,1
verordnung,LU,1991,etat,1
verordnung,LU,1991,infra,1
verordnung,LU,1991,sante,2
verordnung,NE,1991,autres,1
verordnung,NE,1991,eco,1
verordnung,NE,1991,infra,1
verordnung,OW,1991,autres,2
verordnung,OW,1991,etat,1
verordnung,OW,1991,infra,2
verordnung,SG,1991,educ,1
verordnung,SG,1991,etat,3
verordnung,SG,1991,fin,2
verordnung,SG,1991,sante,3
verordnung,SH,1991,etat,1
verordnung,SH,1991,infra,2
verordnung,SH,1991,sante,1
verordnung,SO,1991,autres,1
verordnung,SO,1991,educ,3
verordnung,SO,1991,etat,4
verordnung,SO,1991,sante,1
verordnung,SZ,1991,etat,1
verordnung,SZ,1991,fin,1
verordnung,SZ,1991,infra,1
verordnung,TG,1991,autres,3
verordnung,TG,1991,eco,1
verordnung,TG,1991,educ,1
verordnung,TG,1991,etat,4
verordnung,TG,1991,sante,1
verordnung,TI,1991,eco,1
verordnung,TI,1991,infra,2
verordnung,VS,1991,educ,1
verordnung,ZG,1991,eco,1
verordnung,ZG,1991,infra,1
verordnung,ZH,1991,etat,1
verordnung,ZH,1991,infra,1
verordnung,AG,1992,autres,1
verordnung,AG,1992,eco,1
verordnung,AG,1992,etat,1
verordnung,AG,1992,infra,1
verordnung,AI,1992,educ,1
verordnung,AI,1992,sante,1
verordnung,AR,1992,etat,1
verordnung,BE,1992,eco,2
verordnung,BE,1992,educ,9
verordnung,BE,1992,etat,1
verordnung,BE,1992,sante,1
verordnung,BL,1992,infra,3
verordnung,BL,1992,sante,2
verordnung,BS,1992,autres,1
verordnung,BS,1992,educ,2
verordnung,BS,1992,etat,2
verordnung,BS,1992,infra,5
verordnung,BS,1992,sante,2
verordnung,FR,1992,educ,2
verordnung,FR,1992,etat,3
verordnung,GL,1992,fin,1
verordnung,GR,1992,autres,1
verordnung,GR,1992,sante,1
verordnung,JU,1992,autres,2
verordnung,JU,1992,educ,2
verordnung,JU,1992,etat,3
verordnung,JU,1992,fin,3
verordnung,LU,1992,educ,1
verordnung,LU,1992,etat,1
verordnung,LU,1992,infra,1
verordnung,NE,1992,eco,1
verordnung,NE,1992,educ,1
verordnung,NE,1992,etat,1
verordnung,NE,1992,infra,3
verordnung,NW,1992,infra,1
verordnung,OW,1992,educ,2
verordnung,OW,1992,etat,3
verordnung,OW,1992,infra,2
verordnung,OW,1992,sante,1
verordnung,SG,1992,etat,2
verordnung,SG,1992,infra,1
verordnung,SG,1992,sante,1
verordnung,SH,1992,educ,2
verordnung,SH,1992,etat,1
verordnung,SH,1992,infra,3
verordnung,SH,1992,sante,1
verordnung,SO,1992,autres,2
verordnung,SO,1992,eco,1
verordnung,SO,1992,educ,1
verordnung,SO,1992,fin,1
verordnung,SO,1992,infra,1
verordnung,SO,1992,sante,2
verordnung,SZ,1992,eco,1
verordnung,SZ,1992,etat,1
verordnung,SZ,1992,fin,1
verordnung,SZ,1992,sante,2
verordnung,TG,1992,autres,3
verordnung,TG,1992,etat,4
verordnung,TG,1992,fin,4
verordnung,TG,1992,infra,3
verordnung,TI,1992,infra,1
verordnung,VS,1992,etat,2
verordnung,VS,1992,sante,1
verordnung,ZG,1992,autres,1
verordnung,ZG,1992,educ,3
verordnung,ZG,1992,etat,1
verordnung,ZG,1992,infra,1
verordnung,ZH,1992,autres,2
verordnung,ZH,1992,etat,2
verordnung,ZH,1992,fin,1
verordnung,ZH,1992,infra,5
verordnung,ZH,1992,sante,2
verordnung,AG,1993,autres,1
verordnung,AG,1993,eco,2
verordnung,AG,1993,educ,3
verordnung,AG,1993,etat,1
verordnung,AI,1993,autres,1
verordnung,AR,1993,educ,1
verordnung,AR,1993,etat,1
verordnung,AR,1993,sante,1
verordnung,BE,1993,autres,3
verordnung,BE,1993,eco,1
verordnung,BE,1993,educ,1
verordnung,BE,1993,etat,2
verordnung,BE,1993,infra,2
verordnung,BE,1993,sante,2
verordnung,BL,1993,autres,3
verordnung,BL,1993,eco,1
verordnung,BL,1993,educ,2
verordnung,BL,1993,etat,1
verordnung,BL,1993,fin,1
verordnung,BL,1993,infra,6
verordnung,BL,1993,sante,1
verordnung,BS,1993,autres,1
verordnung,BS,1993,eco,1
verordnung,BS,1993,etat,1
verordnung,BS,1993,infra,3
verordnung,BS,1993,sante,1
verordnung,FR,1993,autres,1
verordnung,FR,1993,eco,2
verordnung,GL,1993,etat,2
verordnung,GL,1993,sante,1
verordnung,GR,1993,educ,1
verordnung,GR,1993,etat,1
verordnung,GR,1993,sante,1
verordnung,JU,1993,eco,1
verordnung,JU,1993,educ,6
verordnung,JU,1993,etat,3
verordnung,JU,1993,fin,1
verordnung,JU,1993,infra,1
verordnung,JU,1993,sante,12
verordnung,LU,1993,autres,1
verordnung,LU,1993,educ,1
verordnung,LU,1993,etat,1
verordnung,LU,1993,sante,4
verordnung,NE,1993,autres,2
verordnung,NE,1993,eco,1
verordnung,NE,1993,etat,2
verordnung,NE,1993,infra,1
verordnung,NE,1993,sante,1
verordnung,OW,1993,etat,2
verordnung,OW,1993,infra,1
verordnung,SG,1993,eco,1
verordnung,SG,1993,etat,3
verordnung,SG,1993,infra,1
verordnung,SG,1993,sante,4
verordnung,SH,1993,eco,2
verordnung,SH,1993,educ,1
verordnung,SH,1993,infra,1
verordnung,SO,1993,autres,3
verordnung,SO,1993,eco,2
verordnung,SO,1993,educ,2
verordnung,SO,1993,etat,2
verordnung,SO,1993,fin,1
verordnung,SO,1993,infra,3
verordnung,SO,1993,sante,1
verordnung,SZ,1993,sante,1
verordnung,TG,1993,autres,1
verordnung,TG,1993,eco,1
verordnung,TG,1993,etat,1
verordnung,TG,1993,fin,1
verordnung,TG,1993,sante,2
verordnung,TI,1993,etat,1
verordnung,TI,1993,infra,1
verordnung,ZG,1993,etat,1
verordnung,ZG,1993,fin,1
verordnung,ZG,1993,sante,2
verordnung,ZH,1993,autres,1
verordnung,ZH,1993,eco,2
verordnung,ZH,1993,educ,2
verordnung,ZH,1993,etat,6
verordnung,AG,1994,autres,1
verordnung,AG,1994,educ,1
verordnung,AG,1994,fin,1
verordnung,AG,1994,infra,3
verordnung,AG,1994,sante,1
verordnung,AI,1994,autres,2
verordnung,AI,1994,educ,1
verordnung,AR,1994,eco,1
verordnung,AR,1994,educ,1
verordnung,AR,1994,fin,1
verordnung,AR,1994,sante,2
verordnung,BE,1994,educ,1
verordnung,BE,1994,etat,9
verordnung,BE,1994,fin,3
verordnung,BE,1994,sante,3
verordnung,BL,1994,etat,3
verordnung,BL,1994,fin,2
verordnung,BL,1994,infra,5
verordnung,BL,1994,sante,1
verordnung,BS,1994,etat,2
verordnung,BS,1994,fin,3
verordnung,BS,1994,sante,6
verordnung,FR,1994,sante,4
verordnung,GL,1994,etat,2
verordnung,GL,1994,fin,2
verordnung,GL,1994,infra,1
verordnung,GR,1994,autres,2
verordnung,GR,1994,eco,2
verordnung,GR,1994,educ,1
verordnung,GR,1994,etat,1
verordnung,GR,1994,sante,3
verordnung,JU,1994,educ,6
verordnung,JU,1994,etat,2
verordnung,JU,1994,fin,3
verordnung,JU,1994,infra,1
verordnung,JU,1994,sante,6
verordnung,LU,1994,autres,1
verordnung,LU,1994,fin,2
verordnung,LU,1994,sante,1
verordnung,NE,1994,eco,1
verordnung,NE,1994,educ,1
verordnung,NE,1994,infra,1
verordnung,NE,1994,sante,7
verordnung,OW,1994,educ,2
verordnung,OW,1994,etat,2
verordnung,OW,1994,infra,2
verordnung,SG,1994,fin,1
verordnung,SG,1994,infra,2
verordnung,SG,1994,sante,3
verordnung,SH,1994,educ,2
verordnung,SH,1994,etat,1
verordnung,SH,1994,infra,2
verordnung,SO,1994,autres,1
verordnung,SO,1994,educ,8
verordnung,SO,1994,etat,1
verordnung,SO,1994,fin,3
verordnung,SO,1994,infra,1
verordnung,SO,1994,sante,1
verordnung,SZ,1994,autres,1
verordnung,SZ,1994,educ,2
verordnung,SZ,1994,fin,1
verordnung,SZ,1994,infra,1
verordnung,TG,1994,eco,2
verordnung,TG,1994,educ,1
verordnung,TG,1994,etat,1
verordnung,TG,1994,fin,1
verordnung,TG,1994,infra,1
verordnung,TI,1994,educ,1
verordnung,TI,1994,etat,1
verordnung,TI,1994,infra,1
verordnung,TI,1994,sante,1
verordnung,UR,1994,fin,1
verordnung,VD,1994,educ,1
verordnung,VS,1994,sante,1
verordnung,ZG,1994,etat,1
verordnung,ZH,1994,etat,3
verordnung,ZH,1994,fin,2
verordnung,AG,1995,educ,1
verordnung,AG,1995,etat,4
verordnung,AG,1995,sante,1
verordnung,AI,1995,autres,2
verordnung,AI,1995,eco,1
verordnung,AR,1995,eco,2
verordnung,AR,1995,etat,2
verordnung,AR,1995,infra,1
verordnung,AR,1995,sante,2
verordnung,BE,1995,autres,2
verordnung,BE,1995,eco,4
verordnung,BE,1995,educ,3
verordnung,BE,1995,etat,14
verordnung,BE,1995,infra,2
verordnung,BE,1995,sante,3
verordnung,BL,1995,autres,2
verordnung,BL,1995,etat,2
verordnung,BL,1995,fin,1
verordnung,BL,1995,infra,2
verordnung,BL,1995,sante,4
verordnung,BS,1995,etat,5
verordnung,BS,1995,infra,2
verordnung,BS,1995,sante,3
verordnung,FR,1995,autres,1
verordnung,FR,1995,educ,1
verordnung,FR,1995,etat,1
verordnung,FR,1995,infra,1
verordnung,FR,1995,sante,2
verordnung,GL,1995,educ,1
verordnung,GL,1995,infra,2
verordnung,GL,1995,sante,1
verordnung,GR,1995,autres,1
verordnung,GR,1995,eco,4
verordnung,GR,1995,educ,1
verordnung,GR,1995,etat,1
verordnung,GR,1995,infra,1
verordnung,GR,1995,sante,1
verordnung,JU,1995,educ,1
verordnung,JU,1995,etat,1
verordnung,JU,1995,sante,5
verordnung,LU,1995,eco,1
verordnung,LU,1995,educ,3
verordnung,LU,1995,etat,5
verordnung,LU,1995,infra,1
verordnung,LU,1995,sante,2
verordnung,NE,1995,autres,1
verordnung,NE,1995,educ,2
verordnung,NE,1995,etat,2
verordnung,NE,1995,infra,2
verordnung,NE,1995,sante,4
verordnung,NW,1995,sante,1
verordnung,OW,1995,educ,1
verordnung,OW,1995,etat,5
verordnung,OW,1995,fin,1
verordnung,OW,1995,infra,5
verordnung,OW,1995,sante,2
verordnung,SG,1995,eco,1
verordnung,SG,1995,etat,2
verordnung,SG,1995,infra,1
verordnung,SG,1995,sante,4
verordnung,SH,1995,autres,1
verordnung,SH,1995,eco,2
verordnung,SH,1995,educ,3
verordnung,SH,1995,etat,2
verordnung,SH,1995,sante,1
verordnung,SO,1995,autres,3
verordnung,SO,1995,eco,1
verordnung,SO,1995,educ,8
verordnung,SO,1995,etat,3
verordnung,SO,1995,fin,1
verordnung,SO,1995,sante,3
verordnung,SZ,1995,etat,2
verordnung,SZ,1995,infra,1
verordnung,SZ,1995,sante,1
verordnung,TG,1995,educ,2
verordnung,TG,1995,etat,3
verordnung,TG,1995,sante,4
verordnung,TI,1995,eco,1
verordnung,TI,1995,infra,1
verordnung,VS,1995,autres,1
verordnung,VS,1995,educ,1
verordnung,VS,1995,etat,1
verordnung,ZG,1995,autres,2
verordnung,ZG,1995,etat,2
verordnung,ZG,1995,infra,1
verordnung,ZG,1995,sante,1
verordnung,ZH,1995,eco,1
verordnung,ZH,1995,etat,1
verordnung,ZH,1995,infra,2
verordnung,ZH,1995,sante,1
verordnung,AG,1996,etat,3
verordnung,AG,1996,fin,3
verordnung,AG,1996,sante,1
verordnung,AI,1996,autres,1
verordnung,AI,1996,educ,1
verordnung,AI,1996,etat,1
verordnung,AI,1996,infra,1
verordnung,AI,1996,sante,1
verordnung,AR,1996,autres,1
verordnung,AR,1996,eco,1
verordnung,AR,1996,etat,1
verordnung,AR,1996,sante,1
verordnung,BE,1996,autres,3
verordnung,BE,1996,eco,2
verordnung,BE,1996,educ,6
verordnung,BE,1996,etat,3
verordnung,BE,1996,infra,1
verordnung,BE,1996,sante,2
verordnung,BL,1996,educ,1
verordnung,BL,1996,etat,1
verordnung,BL,1996,fin,2
verordnung,BL,1996,infra,3
verordnung,BL,1996,sante,1
verordnung,BS,1996,eco,1
verordnung,BS,1996,educ,1
verordnung,BS,1996,etat,1
verordnung,BS,1996,infra,2
verordnung,BS,1996,sante,5
verordnung,FR,1996,etat,1
verordnung,FR,1996,fin,1
verordnung,GL,1996,autres,2
verordnung,GL,1996,eco,1
verordnung,GL,1996,educ,1
verordnung,GL,1996,etat,1
verordnung,GL,1996,infra,2
verordnung,GL,1996,sante,1
verordnung,GR,1996,autres,1
verordnung,GR,1996,eco,1
verordnung,GR,1996,educ,5
verordnung,JU,1996,educ,2
verordnung,JU,1996,etat,1
verordnung,JU,1996,fin,2
verordnung,JU,1996,sante,2
verordnung,LU,1996,autres,2
verordnung,LU,1996,educ,2
verordnung,LU,1996,etat,3
verordnung,LU,1996,infra,5
verordnung,NE,1996,autres,2
verordnung,NE,1996,educ,1
verordnung,NE,1996,infra,1
verordnung,NE,1996,sante,1
verordnung,NW,1996,infra,3
verordnung,OW,1996,eco,1
verordnung,OW,1996,sante,1
verordnung,SG,1996,autres,1
verordnung,SG,1996,eco,1
verordnung,SG,1996,educ,2
verordnung,SG,1996,etat,5
verordnung,SG,1996,fin,2
verordnung,SG,1996,infra,5
verordnung,SG,1996,sante,6
verordnung,SH,1996,autres,1
verordnung,SH,1996,educ,1
verordnung,SH,1996,etat,2
verordnung,SH,1996,sante,4
verordnung,SO,1996,eco,2
verordnung,SO,1996,educ,6
verordnung,SO,1996,etat,8
verordnung,SO,1996,fin,3
verordnung,SO,1996,infra,4
verordnung,SO,1996,sante,3
verordnung,SZ,1996,sante,2
verordnung,TG,1996,autres,1
verordnung,TG,1996,eco,2
verordnung,TG,1996,educ,2
verordnung,TG,1996,etat,2
verordnung,TG,1996,fin,2
verordnung,TG,1996,infra,1
verordnung,TG,1996,sante,4
verordnung,TI,1996,etat,1
verordnung,VS,1996,eco,5
verordnung,VS,1996,educ,1
verordnung,VS,1996,fin,3
verordnung,VS,1996,infra,1
verordnung,VS,1996,sante,11
verordnung,ZG,1996,eco,1
verordnung,ZG,1996,etat,4
verordnung,ZG,1996,sante,2
verordnung,ZH,1996,autres,1
verordnung,ZH,1996,etat,3
verordnung,ZH,1996,fin,1
verordnung,AG,1997,eco,1
verordnung,AG,1997,educ,3
verordnung,AG,1997,etat,1
verordnung,AG,1997,fin,2
verordnung,AG,1997,infra,2
verordnung,AG,1997,sante,1
verordnung,AI,1997,autres,1
verordnung,AI,1997,etat,1
verordnung,AI,1997,fin,1
verordnung,AI,1997,infra,4
verordnung,AI,1997,sante,2
verordnung,AR,1997,etat,1
verordnung,AR,1997,infra,1
verordnung,AR,1997,sante,2
verordnung,BE,1997,autres,1
verordnung,BE,1997,eco,8
verordnung,BE,1997,educ,1
verordnung,BE,1997,etat,4
verordnung,BE,1997,fin,1
verordnung,BE,1997,infra,2
verordnung,BL,1997,autres,1
verordnung,BL,1997,eco,1
verordnung,BL,1997,educ,1
verordnung,BL,1997,etat,3
verordnung,BL,1997,infra,4
verordnung,BL,1997,sante,7
verordnung,BS,1997,educ,1
verordnung,BS,1997,etat,4
verordnung,BS,1997,sante,8
verordnung,FR,1997,autres,1
verordnung,FR,1997,eco,1
verordnung,FR,1997,educ,2
verordnung,FR,1997,etat,1
verordnung,GL,1997,fin,3
verordnung,GL,1997,infra,1
verordnung,GR,1997,autres,1
verordnung,GR,1997,eco,1
verordnung,GR,1997,etat,2
verordnung,GR,1997,sante,1
verordnung,JU,1997,eco,1
verordnung,JU,1997,educ,2
verordnung,JU,1997,etat,4
verordnung,JU,1997,infra,1
verordnung,JU,1997,sante,6
verordnung,LU,1997,eco,1
verordnung,LU,1997,infra,3
verordnung,NE,1997,eco,4
verordnung,NE,1997,educ,3
verordnung,NE,1997,etat,1
verordnung,NE,1997,fin,1
verordnung,NE,1997,infra,1
verordnung,NW,1997,autres,1
verordnung,NW,1997,sante,2
verordnung,OW,1997,educ,1
verordnung,OW,1997,etat,1
verordnung,OW,1997,sante,1
verordnung,SG,1997,etat,2
verordnung,SG,1997,infra,2
verordnung,SG,1997,sante,2
verordnung,SH,1997,eco,1
verordnung,SH,1997,educ,2
verordnung,SH,1997,etat,2
verordnung,SH,1997,infra,3
verordnung,SH,1997,sante,2
verordnung,SO,1997,autres,1
verordnung,SO,1997,educ,3
verordnung,SO,1997,etat,2
verordnung,SO,1997,fin,1
verordnung,SO,1997,infra,2
verordnung,SO,1997,sante,3
verordnung,SZ,1997,infra,3
verordnung,SZ,1997,sante,2
verordnung,TG,1997,educ,3
verordnung,TG,1997,etat,3
verordnung,TG,1997,infra,3
verordnung,TI,1997,infra,1
verordnung,TI,1997,sante,1
verordnung,VS,1997,etat,3
verordnung,VS,1997,sante,2
verordnung,ZG,1997,educ,1
verordnung,ZG,1997,infra,1
verordnung,ZH,1997,autres,1
verordnung,ZH,1997,eco,1
verordnung,ZH,1997,educ,3
verordnung,ZH,1997,etat,5
verordnung,ZH,1997,fin,2
verordnung,ZH,1997,infra,4
verordnung,ZH,1997,sante,1
verordnung,AG,1998,educ,1
verordnung,AG,1998,etat,3
verordnung,AG,1998,infra,3
verordnung,AG,1998,sante,1
verordnung,AI,1998,educ,1
verordnung,AI,1998,etat,1
verordnung,AI,1998,sante,1
verordnung,AR,1998,autres,1
verordnung,AR,1998,infra,2
verordnung,AR,1998,sante,1
verordnung,BE,1998,autres,1
verordnung,BE,1998,eco,1
verordnung,BE,1998,educ,3
verordnung,BE,1998,etat,2
verordnung,BE,1998,infra,3
verordnung,BE,1998,sante,2
verordnung,BL,1998,autres,2
verordnung,BL,1998,eco,5
verordnung,BL,1998,educ,2
verordnung,BL,1998,etat,4
verordnung,BL,1998,fin,1
verordnung,BL,1998,infra,12
verordnung,BL,1998,sante,4
verordnung,BS,1998,educ,3
verordnung,BS,1998,etat,3
verordnung,BS,1998,fin,1
verordnung,BS,1998,infra,1
verordnung,BS,1998,sante,1
verordnung,FR,1998,eco,1
verordnung,FR,1998,fin,2
verordnung,GL,1998,infra,3
verordnung,GL,1998,sante,1
verordnung,GR,1998,eco,2
verordnung,GR,1998,educ,7
verordnung,GR,1998,etat,3
verordnung,GR,1998,fin,2
verordnung,GR,1998,infra,2
verordnung,GR,1998,sante,5
verordnung,JU,1998,etat,3
verordnung,JU,1998,fin,1
verordnung,JU,1998,infra,2
verordnung,JU,1998,sante,5
verordnung,LU,1998,etat,2
verordnung,LU,1998,fin,1
verordnung,LU,1998,infra,3
verordnung,NE,1998,autres,1
verordnung,NE,1998,etat,2
verordnung,NE,1998,fin,1
verordnung,NE,1998,infra,2
verordnung,NE,1998,sante,1
verordnung,NW,1998,etat,15
verordnung,NW,1998,infra,1
verordnung,NW,1998,sante,1
verordnung,OW,1998,eco,1
verordnung,OW,1998,educ,2
verordnung,OW,1998,etat,2
verordnung,OW,1998,infra,2
verordnung,OW,1998,sante,2
verordnung,SG,1998,autres,2
verordnung,SG,1998,eco,1
verordnung,SG,1998,etat,1
verordnung,SG,1998,fin,2
verordnung,SG,1998,infra,2
verordnung,SG,1998,sante,3
verordnung,SH,1998,etat,1
verordnung,SH,1998,infra,2
verordnung,SH,1998,sante,1
verordnung,SO,1998,autres,1
verordnung,SO,1998,eco,2
verordnung,SO,1998,educ,4
verordnung,SO,1998,etat,1
verordnung,SO,1998,infra,1
verordnung,SZ,1998,autres,1
verordnung,SZ,1998,educ,1
verordnung,TG,1998,autres,1
verordnung,TG,1998,educ,2
verordnung,TG,1998,etat,2
verordnung,TI,1998,etat,1
verordnung,TI,1998,sante,2
verordnung,VS,1998,autres,1
verordnung,VS,1998,eco,2
verordnung,VS,1998,etat,2
verordnung,ZG,1998,autres,1
verordnung,ZG,1998,educ,2
verordnung,ZG,1998,etat,3
verordnung,ZG,1998,fin,1
verordnung,ZG,1998,sante,1
verordnung,ZH,1998,autres,2
verordnung,ZH,1998,eco,1
verordnung,ZH,1998,educ,9
verordnung,ZH,1998,etat,7
verordnung,ZH,1998,fin,3
verordnung,ZH,1998,infra,1
verordnung,ZH,1998,sante,4
verordnung,AG,1999,eco,2
verordnung,AG,1999,etat,1
verordnung,AG,1999,infra,1
verordnung,AI,1999,autres,3
verordnung,AI,1999,eco,2
verordnung,AI,1999,educ,3
verordnung,AI,1999,etat,1
verordnung,AR,1999,etat,1
verordnung,AR,1999,sante,1
verordnung,BE,1999,autres,1
verordnung,BE,1999,etat,3
verordnung,BE,1999,infra,3
verordnung,BE,1999,sante,1
verordnung,BL,1999,autres,1
verordnung,BL,1999,eco,3
verordnung,BL,1999,educ,1
verordnung,BL,1999,etat,7
verordnung,BL,1999,infra,11
verordnung,BL,1999,sante,3
verordnung,BS,1999,educ,4
verordnung,BS,1999,fin,1
verordnung,BS,1999,infra,4
verordnung,BS,1999,sante,5
verordnung,FR,1999,fin,1
verordnung,FR,1999,infra,3
verordnung,FR,1999,sante,2
verordnung,GL,1999,eco,1
verordnung,GL,1999,etat,2
verordnung,GL,1999,infra,1
verordnung,GL,1999,sante,1
verordnung,GR,1999,educ,3
verordnung,GR,1999,etat,1
verordnung,JU,1999,autres,2
verordnung,JU,1999,eco,1
verordnung,JU,1999,educ,2
verordnung,JU,1999,etat,3
verordnung,JU,1999,infra,2
verordnung,LU,1999,autres,2
verordnung,LU,1999,eco,1
verordnung,LU,1999,educ,5
verordnung,LU,1999,etat,1
verordnung,LU,1999,infra,3
verordnung,NE,1999,educ,2
verordnung,NE,1999,infra,3
verordnung,NE,1999,sante,3
verordnung,NW,1999,autres,2
verordnung,NW,1999,eco,1
verordnung,NW,1999,etat,1
verordnung,NW,1999,infra,1
verordnung,OW,1999,autres,1
verordnung,OW,1999,educ,1
verordnung,OW,1999,etat,2
verordnung,OW,1999,fin,1
verordnung,OW,1999,infra,2
verordnung,SG,1999,educ,1
verordnung,SG,1999,etat,1
verordnung,SG,1999,infra,2
verordnung,SG,1999,sante,3
verordnung,SH,1999,autres,3
verordnung,SH,1999,eco,1
verordnung,SH,1999,educ,2
verordnung,SH,1999,sante,1
verordnung,SO,1999,eco,1
verordnung,SO,1999,educ,1
verordnung,SO,1999,etat,1
verordnung,SO,1999,infra,2
verordnung,SO,1999,sante,2
verordnung,SZ,1999,autres,1
verordnung,SZ,1999,etat,2
verordnung,TG,1999,autres,1
verordnung,TG,1999,educ,1
verordnung,TG,1999,etat,4
verordnung,TG,1999,infra,2
verordnung,TG,1999,sante,1
verordnung,TI,1999,autres,1
verordnung,TI,1999,sante,2
verordnung,VS,1999,autres,1
verordnung,VS,1999,eco,2
verordnung,VS,1999,fin,1
verordnung,VS,1999,infra,1
verordnung,VS,1999,sante,2
verordnung,ZG,1999,etat,3
verordnung,ZG,1999,infra,2
verordnung,ZG,1999,sante,2
verordnung,ZH,1999,autres,4
verordnung,ZH,1999,eco,2
verordnung,ZH,1999,educ,6
verordnung,ZH,1999,etat,5
verordnung,ZH,1999,infra,3
verordnung,AG,2000,autres,2
verordnung,AG,2000,eco,2
verordnung,AG,2000,educ,6
verordnung,AG,2000,etat,4
verordnung,AG,2000,fin,3
verordnung,AG,2000,infra,3
verordnung,AI,2000,autres,4
verordnung,AI,2000,educ,1
verordnung,AI,2000,fin,1
verordnung,AI,2000,infra,2
verordnung,AI,2000,sante,2
verordnung,AR,2000,fin,4
verordnung,AR,2000,sante,2
verordnung,BE,2000,autres,1
verordnung,BE,2000,eco,1
verordnung,BE,2000,educ,3
verordnung,BE,2000,etat,2
verordnung,BE,2000,fin,13
verordnung,BE,2000,infra,1
verordnung,BE,2000,sante,2
verordnung,BL,2000,educ,1
verordnung,BL,2000,etat,7
verordnung,BL,2000,infra,14
verordnung,BL,2000,sante,1
verordnung,BS,2000,autres,1
verordnung,BS,2000,eco,1
verordnung,BS,2000,educ,5
verordnung,BS,2000,etat,3
verordnung,BS,2000,infra,4
verordnung,BS,2000,sante,4
verordnung,FR,2000,autres,1
verordnung,FR,2000,eco,1
verordnung,FR,2000,etat,2
verordnung,FR,2000,fin,1
verordnung,FR,2000,sante,4
verordnung,GL,2000,autres,2
verordnung,GL,2000,eco,1
verordnung,GL,2000,educ,1
verordnung,GL,2000,etat,1
verordnung,GL,2000,fin,4
verordnung,GL,2000,sante,1
verordnung,GR,2000,autres,1
verordnung,GR,2000,eco,1
verordnung,GR,2000,educ,1
verordnung,GR,2000,etat,2
verordnung,GR,2000,sante,2
verordnung,JU,2000,autres,2
verordnung,JU,2000,eco,2
verordnung,JU,2000,educ,2
verordnung,JU,2000,etat,4
verordnung,JU,2000,fin,4
verordnung,JU,2000,infra,1
verordnung,JU,2000,sante,2
verordnung,LU,2000,autres,2
verordnung,LU,2000,fin,2
verordnung,LU,2000,sante,2
verordnung,NE,2000,educ,1
verordnung,NE,2000,etat,2
verordnung,NE,2000,fin,1
verordnung,NE,2000,infra,1
verordnung,NW,2000,autres,1
verordnung,NW,2000,educ,3
verordnung,NW,2000,etat,2
verordnung,NW,2000,fin,6
verordnung,NW,2000,infra,2
