# Swiss Law Collection — intercantonal agreement memberships since 1848, chstat/BADAC counting (one count per signatory canton)
# computed from the collection's signatory-weighted series; years <= 2003 are calibrated per canton so canton totals equal chstat's published 2003 figures (2,522 overall); later years are unscaled
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io; calibration target: chstat.ch/BADAC 2003 (Institute of Federalism)
canton,year,etat,sante,educ,infra,eco,fin,autres,total
SO,1973,0,0,1,0,0,0,0,1
SZ,1973,0,0,0,0,0,1,0,1
TG,1973,0,0,0,0,0,1,0,1
VD,1973,0,0,0,0,0,2,0,2
VS,1973,0,0,0,0,0,2,0,2
ZG,1973,0,0,0,0,0,1,1,2
ZH,1973,0,0,0,0,0,0,1,1
AR,1974,0,0,0,0,0,0,3,3
BE,1974,0,2,0,0,0,0,0,2
BL,1974,1,5,0,6,1,0,0,13
BS,1974,1,2,0,6,0,0,0,9
GE,1974,0,0,0,0,0,0,1,1
GR,1974,0,0,0,0,2,0,0,2
LU,1974,0,0,0,0,0,0,1,1
NE,1974,0,0,1,0,0,0,1,2
NW,1974,0,1,0,0,1,0,3,5
SG,1974,0,0,0,1,0,0,0,1
SO,1974,0,0,0,0,1,0,1,2
SZ,1974,0,0,0,0,1,0,0,1
TG,1974,1,1,0,2,1,0,0,5
TI,1974,0,0,0,0,0,0,2,2
UR,1974,0,0,3,0,0,0,0,3
ZH,1974,1,1,0,1,0,1,0,4
AG,1975,0,2,2,2,0,2,0,8
BE,1975,0,0,0,0,0,0,2,2
BL,1975,0,3,0,1,0,0,0,4
BS,1975,0,4,1,2,0,0,0,7
FR,1975,0,0,0,2,0,0,0,2
GR,1975,0,0,2,0,0,0,0,2
NE,1975,0,0,0,0,0,0,1,1
SG,1975,1,0,3,1,0,1,0,6
SZ,1975,0,0,0,0,0,0,1,1
TG,1975,0,0,0,1,0,0,0,1
VD,1975,0,0,0,0,2,0,2,4
ZH,1975,0,0,0,1,0,0,0,1
AG,1976,0,0,2,2,0,0,0,4
AI,1976,0,0,0,2,0,0,2,4
AR,1976,2,5,0,2,0,0,0,9
BE,1976,0,0,0,5,0,0,0,5
BL,1976,0,0,1,1,0,0,0,2
BS,1976,0,1,0,1,0,1,1,4
FR,1976,0,2,0,0,0,0,0,2
GL,1976,3,2,0,2,0,2,2,11
GR,1976,0,3,0,0,0,2,0,5
NW,1976,0,0,0,1,0,0,0,1
OW,1976,0,0,0,4,0,0,4,8
SG,1976,1,0,0,0,0,0,3,4
SH,1976,0,0,0,2,0,0,2,4
SO,1976,0,1,0,1,0,1,0,3
SZ,1976,0,0,1,0,0,0,0,1
TG,1976,1,2,0,1,1,0,1,6
UR,1976,0,0,0,0,0,0,3,3
VS,1976,0,0,0,2,0,2,0,4
ZH,1976,0,1,0,2,1,0,2,6
AR,1977,0,0,0,2,0,0,0,2
BL,1977,2,0,0,2,0,0,0,4
BS,1977,1,0,0,1,0,0,0,2
GE,1977,0,0,0,0,0,0,1,1
GL,1977,0,0,0,2,0,2,0,4
GR,1977,1,0,0,0,0,0,2,3
JU,1977,4,0,0,0,0,0,0,4
LU,1977,0,0,0,0,0,0,1,1
NE,1977,1,0,0,0,0,0,0,1
NW,1977,0,0,0,0,0,0,3,3
OW,1977,0,0,0,4,0,0,0,4
SG,1977,1,0,0,7,1,0,0,9
SO,1977,0,1,1,0,0,0,0,2
SZ,1977,0,0,0,0,1,0,1,2
TG,1977,1,0,0,1,1,0,1,4
TI,1977,0,0,0,0,0,0,2,2
UR,1977,0,0,0,0,0,3,0,3
VD,1977,0,0,0,0,0,0,1,1
ZH,1977,0,0,0,0,0,1,1,2
AG,1978,5,0,0,0,0,0,0,5
BE,1978,2,0,0,0,0,0,2,4
BL,1978,1,2,0,0,0,0,0,3
BS,1978,1,1,0,0,0,0,0,2
FR,1978,0,0,0,0,2,0,2,4
GL,1978,0,0,0,0,0,2,0,2
LU,1978,1,0,0,0,0,1,0,2
NE,1978,0,0,0,0,0,1,0,1
NW,1978,1,0,0,0,0,0,0,1
OW,1978,7,0,0,0,0,0,0,7
SG,1978,0,0,0,0,0,1,0,1
