# Swiss Law Collection — cantonal acts of type 'Act' by canton, year and legal domain
# counting_unit: published_copies — one count per canton whose collection publishes the act; this is the unit the site's year chart uses, so the two agree for any year
# year = enactment year; 'unknown' rows are undated laws
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
JU,2004,0,1,1,0,0,1,0,3
LU,2004,3,0,0,0,0,1,0,4
NE,2004,2,2,0,3,1,2,2,12
NW,2004,2,1,2,2,0,0,0,7
OW,2004,2,0,0,1,0,0,0,3
SG,2004,3,1,0,0,0,0,0,4
SH,2004,2,1,0,1,1,1,0,6
SO,2004,0,1,0,0,0,0,0,1
SZ,2004,1,0,0,1,0,0,3,5
TG,2004,1,0,1,1,0,0,0,3
TI,2004,0,1,0,1,2,0,0,4
UR,2004,0,0,0,0,0,0,1,1
VD,2004,4,3,2,0,1,0,1,11
VS,2004,3,1,0,3,3,1,0,11
ZG,2004,0,0,1,2,0,0,0,3
ZH,2004,2,2,0,0,0,0,0,4
AG,2005,4,1,0,0,0,2,0,7
AI,2005,2,0,0,0,0,0,1,3
AR,2005,2,0,1,0,1,0,0,4
BE,2005,1,1,2,0,2,0,0,6
BL,2005,0,3,0,0,2,1,0,6
BS,2005,0,1,0,0,0,0,0,1
FR,2005,2,1,1,0,1,1,0,6
GE,2005,1,2,0,0,3,2,0,8
GR,2005,5,2,0,0,0,0,0,7
LU,2005,8,1,1,0,0,0,1,11
NE,2005,6,1,6,3,2,2,2,22
NW,2005,0,2,0,0,1,0,0,3
OW,2005,2,0,0,0,1,0,0,3
SH,2005,0,0,0,1,0,0,0,1
SO,2005,1,0,0,0,0,0,0,1
SZ,2005,0,1,0,0,0,0,0,1
TI,2005,2,1,1,4,0,0,1,9
UR,2005,1,0,0,0,0,0,0,1
VD,2005,3,1,0,1,1,2,0,8
VS,2005,1,0,1,0,0,0,0,2
ZG,2005,0,0,1,1,0,0,0,2
ZH,2005,0,2,1,0,0,0,0,3
AG,2006,2,0,1,0,0,0,0,3
AI,2006,0,0,0,0,0,0,1,1
AR,2006,0,0,0,1,0,0,0,1
BE,2006,1,0,0,0,0,0,0,1
BL,2006,0,1,1,1,1,0,1,5
BS,2006,0,1,0,0,1,0,0,2
FR,2006,2,1,1,0,1,0,1,6
GE,2006,0,3,0,1,0,1,2,7
GL,2006,0,0,0,1,0,0,0,1
GR,2006,5,1,1,0,1,1,0,9
JU,2006,1,2,2,0,0,0,1,6
LU,2006,1,1,1,0,0,0,0,3
NE,2006,4,0,0,2,0,0,1,7
NW,2006,1,1,0,0,0,0,0,2
OW,2006,0,0,1,0,0,0,0,1
SG,2006,1,0,1,0,1,0,0,3
SH,2006,1,0,1,0,0,0,0,2
SO,2006,1,0,1,0,0,0,0,2
TG,2006,0,1,0,1,0,0,0,2
TI,2006,1,0,0,0,0,0,1,2
UR,2006,1,0,0,0,1,0,0,2
VD,2006,4,2,1,1,0,1,2,11
VS,2006,0,0,0,0,0,0,3,3
ZG,2006,2,0,0,0,0,1,0,3
ZH,2006,0,1,0,0,0,0,1,2
AG,2007,1,2,1,1,0,0,0,5
AR,2007,0,0,0,0,0,1,0,1
BE,2007,0,0,1,0,0,0,0,1
BL,2007,1,0,0,0,0,1,0,2
BS,2007,2,2,0,0,0,0,0,4
FR,2007,3,0,1,0,0,1,0,5
GE,2007,1,3,3,0,0,1,1,9
GR,2007,0,0,0,0,0,0,1,1
JU,2007,1,0,0,0,0,0,0,1
LU,2007,2,0,1,0,0,0,0,3
NE,2007,1,0,1,0,0,1,0,3
NW,2007,0,1,0,0,0,0,0,1
OW,2007,0,0,1,1,0,0,1,3
SG,2007,2,0,0,1,0,0,0,3
SH,2007,0,2,0,0,0,1,0,3
SO,2007,0,1,0,0,0,0,0,1
SZ,2007,0,1,0,0,0,0,0,1
TG,2007,0,0,0,0,0,0,1,1
TI,2007,2,0,0,0,0,0,0,2
UR,2007,0,0,0,1,0,0,0,1
VD,2007,4,1,2,0,0,0,1,8
VS,2007,1,0,0,0,1,0,0,2
ZH,2007,3,1,1,0,0,0,0,5
AG,2008,2,0,0,1,1,0,0,4
AI,2008,0,1,0,0,0,0,2,3
BE,2008,0,1,1,0,0,0,0,2
BL,2008,0,1,1,0,0,1,0,3
BS,2008,0,1,0,0,0,0,0,1
FR,2008,0,0,1,0,1,0,0,2
GE,2008,3,3,5,1,0,1,1,14
JU,2008,0,0,0,0,1,1,0,2
NE,2008,0,0,0,2,3,0,1,6
NW,2008,4,1,1,2,0,0,0,8
OW,2008,2,0,0,1,0,0,0,3
SH,2008,1,0,0,0,1,1,0,3
SZ,2008,2,0,0,1,0,0,0,3
TI,2008,1,0,0,1,0,0,1,3
UR,2008,2,0,0,0,0,0,0,2
VD,2008,0,0,0,1,0,0,0,1
VS,2008,3,0,0,1,2,0,0,6
ZG,2008,1,0,0,0,0,0,0,1
ZH,2008,2,0,1,0,0,0,0,3
AG,2009,1,1,1,1,1,0,0,5
AI,2009,1,0,0,0,0,1,0,2
AR,2009,1,0,0,0,0,0,0,1
BE,2009,1,1,1,0,0,1,1,5
BL,2009,0,1,0,0,0,0,1,2
BS,2009,0,1,1,0,0,0,0,2
FR,2009,2,0,1,0,0,0,0,3
GE,2009,4,1,1,0,0,0,1,7
GR,2009,0,1,0,1,0,0,0,2
LU,2009,2,0,0,0,0,0,0,2
NE,2009,1,1,0,1,0,0,0,3
NW,2009,2,0,0,0,0,1,0,3
SG,2009,1,0,1,1,0,0,0,3
SH,2009,1,0,0,0,0,0,0,1
SO,2009,0,0,0,1,0,0,0,1
SZ,2009,1,0,0,1,0,0,1,3
TG,2009,0,0,0,0,0,0,1,1
TI,2009,0,0,1,1,0,0,0,2
VD,2009,1,1,0,1,0,0,0,3
VS,2009,0,0,0,0,0,0,1,1
ZH,2009,0,0,0,0,1,0,0,1
AG,2010,1,0,0,0,0,0,2,3
AR,2010,1,0,1,0,0,0,0,2
BS,2010,1,0,0,0,0,1,1,3
FR,2010,1,1,1,0,1,0,0,4
GE,2010,1,0,1,0,2,1,1,6
GL,2010,1,0,0,0,0,0,1,2
GR,2010,2,1,0,0,0,0,0,3
JU,2010,1,1,1,1,1,0,0,5
LU,2010,0,1,0,0,0,0,0,1
NE,2010,1,0,1,0,0,1,0,3
NW,2010,1,0,0,0,0,0,0,1
OW,2010,1,0,0,0,0,0,1,2
SG,2010,1,1,1,1,0,0,0,4
SO,2010,0,1,0,0,1,0,2,4
TG,2010,0,0,0,1,0,0,0,1
UR,2010,0,1,0,0,0,0,0,1
VD,2010,0,3,0,0,3,0,1,7
VS,2010,1,1,0,0,0,0,0,2
ZG,2010,1,0,0,0,0,0,0,1
ZH,2010,2,0,0,0,0,0,0,2
AG,2011,4,1,0,1,0,0,1,7
AR,2011,0,1,0,0,0,0,0,1
BE,2011,0,0,1,0,0,0,1,2
BS,2011,0,1,1,0,0,0,0,2
FR,2011,1,2,0,1,1,0,0,5
GE,2011,4,2,0,3,0,0,2,11
GR,2011,0,0,1,0,0,2,1,4
JU,2011,1,0,0,0,0,0,0,1
LU,2011,1,0,1,0,0,0,0,2
NE,2011,1,1,0,0,0,0,2,4
NW,2011,1,0,0,0,0,0,0,1
OW,2011,1,0,1,0,0,0,0,2
SG,2011,1,2,1,0,0,0,0,4
SH,2011,0,0,0,1,0,0,0,1
SO,2011,0,0,0,0,0,0,1,1
SZ,2011,0,0,0,2,0,0,0,2
TG,2011,0,0,1,0,0,0,0,1
TI,2011,2,0,1,0,0,0,0,3
UR,2011,0,0,0,0,0,0,1,1
VD,2011,2,0,3,0,0,0,0,5
VS,2011,3,0,1,0,1,1,0,6
ZH,2011,0,1,0,0,0,0,2,3
AG,2012,1,0,0,2,0,1,0,4
AI,2012,1,0,0,0,0,0,0,1
AR,2012,1,0,0,0,0,0,1,2
BE,2012,1,0,0,1,1,0,0,3
BL,2012,0,0,0,1,2,0,0,3
BS,2012,0,0,0,0,1,0,0,1
FR,2012,1,0,0,1,0,0,1,3
GE,2012,2,0,2,0,0,1,0,5
GL,2012,2,0,0,0,0,0,0,2
JU,2012,0,0,0,0,1,0,1,2
LU,2012,1,0,0,0,0,0,0,1
NE,2012,3,0,0,0,0,0,0,3
NW,2012,0,0,1,1,0,0,0,2
SG,2012,0,2,0,0,0,1,1,4
SH,2012,0,0,0,0,0,0,1,1
SZ,2012,0,0,1,0,0,1,0,2
UR,2012,0,0,0,0,1,0,0,1
VD,2012,0,1,0,0,1,0,2,4
VS,2012,1,0,1,0,0,0,0,2
ZG,2012,0,0,0,0,0,0,1,1
ZH,2012,0,0,0,0,0,0,1,1
AG,2013,1,0,0,0,0,1,1,3
AR,2013,1,0,0,0,0,0,0,1
BE,2013,1,0,0,0,0,0,0,1
BL,2013,1,1,0,0,0,0,0,2
GE,2013,3,0,1,0,0,0,0,4
JU,2013,0,0,0,0,0,0,2,2
LU,2013,1,0,1,0,0,0,0,2
NE,2013,1,0,0,0,0,0,0,1
NW,2013,0,0,0,1,0,0,0,1
SG,2013,0,1,1,0,0,0,0,2
SH,2013,0,1,0,0,0,0,0,1
SO,2013,0,0,0,0,0,0,1,1
TI,2013,0,0,1,0,0,0,1,2
VD,2013,0,0,1,1,0,1,0,3
VS,2013,0,0,1,1,0,0,0,2
ZG,2013,0,0,1,0,1,0,2,4
AR,2014,0,1,1,0,0,0,0,2
BE,2014,0,0,1,0,0,0,1,2
BL,2014,1,0,0,0,0,0,0,1
BS,2014,0,1,1,0,0,0,0,2
FR,2014,0,0,2,0,0,0,0,2
GE,2014,1,0,3,0,0,1,0,5
GR,2014,0,0,1,0,0,0,1,2
JU,2014,2,0,0,0,0,0,0,2
NE,2014,1,0,0,0,1,1,0,3
NW,2014,0,1,0,1,0,0,0,2
OW,2014,0,0,0,0,1,0,0,1
SG,2014,1,0,0,0,0,0,0,1
SO,2014,3,0,0,0,0,0,0,3
TI,2014,0,0,1,0,0,0,0,1
VD,2014,0,0,2,0,0,0,0,2
ZG,2014,2,0,0,0,0,0,0,2
AG,2015,0,1,0,0,0,0,0,1
BE,2015,0,0,0,0,0,1,0,1
BL,2015,0,0,2,0,0,1,0,3
FR,2015,1,0,2,0,0,0,0,3
GE,2015,2,0,1,0,1,0,0,4
GR,2015,2,0,1,0,1,0,0,4
JU,2015,0,1,0,0,0,0,0,1
OW,2015,0,0,0,1,0,0,0,1
SG,2015,0,0,0,1,0,0,0,1
SO,2015,1,0,0,0,0,0,1,2
SZ,2015,0,0,1,0,0,0,0,1
TG,2015,0,0,0,0,0,1,0,1
TI,2015,0,1,0,0,2,0,1,4
VD,2015,0,0,0,1,0,0,0,1
VS,2015,1,0,0,0,1,0,1,3
ZH,2015,1,1,1,0,0,0,0,3
AG,2016,2,0,1,0,0,0,0,3
AR,2016,0,1,0,0,0,0,0,1
BE,2016,1,0,0,0,1,0,0,2
BL,2016,0,1,0,0,0,0,0,1
BS,2016,1,1,0,0,0,0,0,2
FR,2016,3,2,0,0,0,0,1,6
GE,2016,3,0,0,1,2,0,0,6
GR,2016,2,0,0,0,0,0,0,2
LU,2016,0,0,0,0,0,1,0,1
OW,2016,0,0,1,0,1,0,0,2
SH,2016,1,0,0,0,0,0,0,1
TI,2016,0,0,0,0,1,0,0,1
UR,2016,0,1,0,0,0,1,0,2
VS,2016,1,0,0,0,0,0,1,2
ZG,2016,0,0,0,0,0,1,0,1
ZH,2016,0,0,1,0,0,0,0,1
AG,2017,0,1,0,0,0,0,0,1
BE,2017,1,0,0,0,0,0,0,1
BL,2017,1,0,0,0,0,0,0,1
BS,2017,2,0,0,0,0,0,0,2
FR,2017,1,0,0,0,0,0,0,1
GE,2017,3,0,2,0,0,1,0,6
JU,2017,1,1,0,0,0,0,0,2
NE,2017,0,0,1,0,0,0,0,1
NW,2017,0,1,0,1,0,0,0,2
SG,2017,0,0,1,0,0,0,0,1
SH,2017,0,0,0,0,1,0,0,1
UR,2017,1,0,0,0,0,0,0,1
VD,2017,0,0,0,0,1,0,1,2
ZH,2017,1,0,1,0,0,0,0,2
AI,2018,0,0,0,0,0,1,0,1
AR,2018,2,0,0,0,0,0,0,2
BE,2018,1,1,0,1,0,0,0,3
BL,2018,0,1,0,1,0,0,0,2
FR,2018,2,0,0,0,0,1,0,3
GE,2018,1,1,0,0,0,0,0,2
JU,2018,0,1,0,0,0,0,0,1
NE,2018,0,0,0,2,0,0,0,2
NW,2018,0,0,0,0,0,0,1,1
SG,2018,3,0,0,0,0,0,1,4
SH,2018,0,0,0,1,0,0,0,1
SO,2018,1,0,0,1,0,0,0,2
UR,2018,0,0,0,0,0,1,0,1
VD,2018,1,0,0,0,0,2,0,3
VS,2018,1,1,0,4,0,0,0,6
ZH,2018,0,0,1,0,0,0,0,1
BE,2019,1,0,0,0,0,0,0,1
BL,2019,0,0,0,0,0,1,0,1
BS,2019,1,0,0,0,0,0,0,1
FR,2019,0,0,0,0,1,0,0,1
GE,2019,2,0,2,1,1,1,1,8
LU,2019,1,0,0,0,0,0,0,1
NE,2019,1,0,0,0,0,0,0,1
SH,2019,0,0,1,1,0,0,0,2
SO,2019,1,0,0,0,0,0,0,1
SZ,2019,1,1,0,1,0,0,0,3
TI,2019,0,1,0,0,0,0,0,1
VD,2019,0,0,1,0,0,0,0,1
VS,2019,1,0,1,0,0,0,1,3
ZH,2019,0,0,0,1,1,0,0,2
AG,2020,0,0,0,1,0,0,0,1
BE,2020,0,0,1,0,0,0,1,2
BL,2020,1,1,0,0,1,0,0,3
FR,2020,1,3,0,0,0,0,0,4
GE,2020,0,0,0,0,3,1,0,4
GR,2020,0,0,0,0,2,0,0,2
NW,2020,0,1,0,1,0,0,0,2
OW,2020,0,0,0,0,1,0,0,1
SG,2020,0,1,1,0,0,0,0,2
SH,2020,0,0,1,0,0,0,0,1
SO,2020,1,0,0,0,1,0,0,2
TG,2020,1,0,1,0,1,0,0,3
TI,2020,1,0,0,0,0,0,0,1
VS,2020,0,1,0,1,1,0,0,3
ZH,2020,1,0,0,0,0,1,0,2
AG,2021,0,0,0,1,0,0,0,1
BE,2021,0,1,1,0,0,0,0,2
BL,2021,0,0,0,1,0,0,0,1
BS,2021,0,2,0,0,0,0,0,2
FR,2021,1,0,0,0,0,0,1,2
GE,2021,1,2,0,0,0,0,0,3
GL,2021,0,1,0,0,0,0,0,1
GR,2021,1,0,0,1,0,0,0,2
NE,2021,0,0,0,1,0,0,0,1
SG,2021,0,1,1,0,0,0,0,2
SH,2021,0,1,0,0,0,0,0,1
TG,2021,0,0,1,1,0,0,0,2
TI,2021,0,1,0,0,0,0,1,2
UR,2021,0,0,0,0,0,0,1,1
VD,2021,1,0,0,0,0,0,0,1
VS,2021,0,0,0,1,0,0,0,1
ZH,2021,0,0,1,0,0,0,0,1
AI,2022,0,0,0,1,0,0,0,1
AR,2022,0,1,1,0,0,0,0,2
BE,2022,1,0,0,0,0,0,0,1
BL,2022,1,0,0,0,0,0,0,1
BS,2022,0,0,0,1,0,0,0,1
FR,2022,0,1,0,0,0,1,0,2
GL,2022,1,0,1,0,0,0,0,2
GR,2022,0,1,1,0,0,0,0,2
JU,2022,0,0,0,1,0,0,0,1
LU,2022,0,0,0,1,0,0,0,1
NE,2022,0,1,0,0,0,0,0,1
SH,2022,1,0,0,0,0,0,0,1
SO,2022,0,0,0,0,2,0,0,2
SZ,2022,1,0,1,0,0,0,0,2
TG,2022,1,0,0,1,0,0,0,2
TI,2022,1,0,0,0,0,0,0,1
VD,2022,1,0,0,0,0,0,0,1
VS,2022,0,1,1,0,1,0,0,3
ZH,2022,0,3,0,1,0,0,0,4
AG,2023,0,0,1,0,0,0,0,1
AR,2023,0,0,1,0,0,0,0,1
BE,2023,0,1,0,0,0,0,0,1
BL,2023,1,0,1,0,0,1,0,3
FR,2023,0,1,0,0,0,0,0,1
GE,2023,4,2,0,1,0,0,1,8
GR,2023,1,0,0,0,0,0,0,1
JU,2023,0,0,0,0,0,1,0,1
SG,2023,0,0,2,0,0,0,0,2
SZ,2023,0,0,0,1,0,0,0,1
TG,2023,0,0,0,1,0,0,0,1
TI,2023,0,0,0,0,1,0,0,1
VD,2023,1,0,0,1,0,2,0,4
VS,2023,1,0,0,0,0,0,0,1
ZG,2023,0,0,0,1,0,0,0,1
AG,2024,0,0,0,1,0,0,0,1
BE,2024,1,0,0,0,0,0,0,1
BL,2024,0,1,0,0,0,0,0,1
FR,2024,0,1,0,0,0,0,0,1
GE,2024,0,0,0,1,0,0,1,2
JU,2024,0,1,0,0,0,0,0,1
LU,2024,0,0,1,0,0,0,0,1
NW,2024,0,1,0,0,0,0,0,1
OW,2024,0,1,0,0,0,0,0,1
SG,2024,0,1,0,0,0,0,0,1
SH,2024,1,1,0,1,0,0,0,3
SO,2024,0,1,0,0,0,0,0,1
SZ,2024,0,1,1,0,0,0,0,2
TG,2024,0,1,0,0,0,0,1,2
UR,2024,0,1,0,0,0,0,0,1
VD,2024,0,0,0,0,0,2,0,2
VS,2024,1,0,0,0,0,0,0,1
ZG,2024,0,1,0,0,0,0,0,1
AG,2025,0,1,2,0,0,0,0,3
BE,2025,0,0,0,1,0,0,0,1
BS,2025,0,0,0,0,1,0,0,1
FR,2025,0,1,0,0,0,0,0,1
GE,2025,0,0,0,1,0,1,0,2
GR,2025,0,0,0,0,1,0,0,1
JU,2025,0,0,0,1,1,1,0,3
LU,2025,0,0,0,0,0,0,1,1
NE,2025,1,0,0,0,0,0,0,1
NW,2025,1,0,0,1,0,0,1,3
OW,2025,0,1,0,0,0,0,0,1
SG,2025,0,0,0,1,0,0,0,1
SH,2025,0,1,0,0,0,0,1,2
SO,2025,1,0,0,0,0,0,0,1
TG,2025,0,1,0,0,0,0,0,1
TI,2025,1,0,0,0,0,0,0,1
VS,2025,1,0,0,0,0,0,0,1
ZG,2025,0,0,0,0,1,0,0,1
AG,2026,0,0,1,0,0,0,0,1
BL,2026,0,0,1,0,0,0,0,1
GE,2026,1,1,1,1,0,0,0,4
GL,2026,1,0,2,0,0,0,0,3
VD,2026,1,0,0,0,0,0,0,1
