# Swiss Law Collection — intercantonal agreement memberships, computed: one occurrence per SIGNING canton per agreement (signed by 10 cantons -> 10 occurrences)
# signatories per agreement = cantons publishing the text in their collections + cantons named in any language version's title; no scaling, no external baseline
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
SZ,1967,0,0,0,1,0,0,0,1
TG,1967,0,0,0,3,0,0,0,3
ZH,1967,0,0,0,1,0,0,0,1
FR,1968,0,0,0,0,2,0,0,2
GE,1968,0,1,0,0,0,0,0,1
GR,1968,0,0,3,0,0,0,0,3
SG,1968,0,0,3,0,0,0,0,3
SO,1968,1,0,0,0,0,0,0,1
SZ,1968,0,0,0,1,0,0,0,1
TG,1968,0,0,0,0,0,1,0,1
VD,1968,0,0,1,0,1,1,0,3
ZH,1968,0,0,0,1,0,0,0,1
AG,1969,0,0,0,0,1,0,1,2
AI,1969,2,0,0,0,0,1,2,5
AR,1969,1,1,0,0,0,2,2,6
BE,1969,1,0,0,0,1,0,1,3
BL,1969,0,0,0,0,1,0,1,2
BS,1969,0,0,0,0,0,0,1,1
FR,1969,0,0,0,0,1,1,1,3
GE,1969,0,0,1,0,0,0,2,3
GL,1969,0,0,0,0,0,0,2,2
GR,1969,0,0,0,0,0,0,2,2
JU,1969,0,0,0,0,0,0,1,1
LU,1969,0,1,0,0,1,1,1,4
NE,1969,0,0,0,0,1,3,2,6
NW,1969,0,0,0,0,0,0,2,2
OW,1969,0,0,0,0,0,0,1,1
SG,1969,0,1,0,1,0,1,1,4
SH,1969,0,0,0,1,0,0,1,2
SO,1969,0,1,0,0,1,0,2,4
SZ,1969,0,0,0,0,0,1,2,3
TG,1969,0,0,0,2,0,1,2,5
TI,1969,0,0,0,0,0,0,2,2
UR,1969,0,0,0,0,0,0,1,1
VD,1969,0,0,0,0,0,0,2,2
VS,1969,0,0,0,0,1,0,1,2
ZG,1969,0,0,0,0,0,2,1,3
ZH,1969,0,0,0,0,1,0,2,3
AG,1970,0,0,1,0,0,0,0,1
AI,1970,0,0,1,0,0,0,0,1
AR,1970,0,0,2,0,0,0,0,2
BE,1970,0,0,2,0,0,0,0,2
BL,1970,0,1,2,1,0,0,0,4
BS,1970,0,1,2,0,0,0,1,4
FR,1970,0,0,3,0,0,0,0,3
GE,1970,0,0,3,0,0,0,0,3
GL,1970,0,0,3,0,0,0,0,3
GR,1970,0,0,2,0,0,0,0,2
JU,1970,0,0,2,0,0,0,0,2
LU,1970,0,0,3,0,0,1,0,4
NE,1970,0,0,3,0,0,0,0,3
NW,1970,0,0,2,0,0,0,0,2
OW,1970,0,0,2,0,0,0,0,2
SG,1970,0,0,3,3,0,1,0,7
SH,1970,0,0,2,0,0,0,0,2
SO,1970,1,0,2,0,0,0,0,3
SZ,1970,0,0,3,0,0,1,0,4
TG,1970,0,0,1,4,0,0,0,5
TI,1970,0,0,1,0,0,0,0,1
UR,1970,0,0,2,0,0,0,0,2
VD,1970,0,0,3,0,0,0,0,3
VS,1970,0,0,2,0,0,0,0,2
ZG,1970,0,0,2,0,0,1,0,3
ZH,1970,0,0,3,1,0,1,0,5
AG,1971,0,0,1,0,0,0,0,1
AI,1971,0,0,1,0,1,0,0,2
AR,1971,0,1,0,0,1,0,1,3
BE,1971,0,1,0,0,0,0,0,1
BL,1971,0,2,0,1,0,0,0,3
BS,1971,0,2,0,0,0,0,0,2
GE,1971,0,0,0,0,0,2,0,2
GL,1971,0,1,2,0,1,0,0,4
GR,1971,0,0,0,0,2,0,1,3
LU,1971,0,1,0,0,0,0,0,1
NE,1971,0,0,0,0,0,3,0,3
NW,1971,0,1,0,0,1,0,0,2
OW,1971,0,0,1,0,1,0,0,2
SG,1971,0,0,2,0,1,0,0,3
SO,1971,0,0,1,0,0,0,0,1
SZ,1971,0,2,3,0,1,0,0,6
TG,1971,0,0,0,3,1,2,1,7
TI,1971,0,0,0,0,1,0,1,2
UR,1971,0,0,1,0,1,0,0,2
VD,1971,0,0,0,0,0,0,1,1
VS,1971,0,1,0,0,0,0,1,2
ZG,1971,0,0,0,0,1,0,0,1
ZH,1971,1,0,3,3,0,0,0,7
AG,1972,1,0,0,0,0,1,0,2
AI,1972,0,0,0,0,1,0,0,1
BE,1972,2,0,0,0,0,1,0,3
BL,1972,1,0,0,0,0,0,0,1
BS,1972,1,1,0,0,0,0,0,2
GL,1972,0,0,0,0,1,0,0,1
GR,1972,0,0,0,0,1,0,0,1
JU,1972,0,0,1,0,0,0,0,1
NE,1972,0,0,0,0,0,3,0,3
NW,1972,0,0,0,0,1,0,0,1
OW,1972,0,1,0,0,1,0,0,2
SG,1972,0,1,0,0,1,0,0,2
SH,1972,0,0,0,0,1,0,0,1
SO,1972,1,0,0,0,0,0,0,1
SZ,1972,0,0,0,0,1,0,0,1
TG,1972,0,0,0,1,1,0,0,2
TI,1972,0,0,1,0,1,0,0,2
UR,1972,0,0,0,0,1,0,0,1
VD,1972,0,0,0,0,0,1,0,1
ZG,1972,0,1,0,0,1,0,0,2
ZH,1972,0,0,0,1,0,0,0,1
AG,1973,0,0,0,1,0,0,0,1
AR,1973,0,0,3,0,0,1,0,4
BE,1973,0,0,0,0,0,1,0,1
BL,1973,0,0,0,1,0,1,0,2
BS,1973,0,0,0,1,0,1,0,2
FR,1973,0,0,0,0,0,1,0,1
GE,1973,0,0,0,0,0,1,0,1
GL,1973,0,0,0,1,0,1,0,2
GR,1973,0,0,0,0,0,1,0,1
JU,1973,0,0,0,0,0,1,0,1
LU,1973,0,0,0,0,0,1,0,1
NE,1973,0,0,1,1,0,3,0,5
SG,1973,0,0,2,1,0,3,0,6
SO,1973,0,0,1,0,0,0,0,1
SZ,1973,0,0,0,0,0,1,0,1
TG,1973,0,0,0,0,0,1,0,1
VD,1973,0,0,0,0,0,2,0,2
VS,1973,0,0,0,0,0,1,0,1
ZG,1973,0,0,0,0,0,1,1,2
ZH,1973,0,0,0,0,0,1,1,2
AG,1974,0,3,0,0,1,0,0,4
AR,1974,0,0,0,0,0,0,2,2
BE,1974,1,2,1,0,1,0,0,5
BL,1974,1,4,0,5,1,0,0,11
BS,1974,1,3,0,5,0,0,0,9
GE,1974,0,0,0,0,0,0,1,1
GR,1974,0,0,0,0,1,0,0,1
LU,1974,0,1,0,0,1,0,1,3
NE,1974,0,0,1,0,0,0,1,2
NW,1974,0,1,0,0,1,0,2,4
OW,1974,0,0,0,0,1,0,0,1
SG,1974,0,1,0,1,0,0,0,2
SO,1974,0,2,0,0,1,0,1,4
SZ,1974,0,0,0,0,2,0,0,2
TG,1974,1,1,0,2,1,0,0,5
TI,1974,0,0,0,0,0,0,1,1
UR,1974,0,0,1,0,1,0,0,2
ZG,1974,0,0,0,0,1,0,0,1
ZH,1974,1,1,1,1,0,1,0,5
AG,1975,0,1,1,1,0,1,0,4
BE,1975,0,0,0,0,0,0,1,1
BL,1975,0,3,1,1,0,0,0,5
BS,1975,0,3,1,2,0,0,0,6
FR,1975,0,0,0,1,0,0,0,1
GR,1975,0,0,1,0,0,0,0,1
NE,1975,0,0,0,1,0,0,1,2
SG,1975,1,0,2,2,0,1,0,6
SZ,1975,0,0,0,1,0,0,1,2
TG,1975,0,0,0,1,0,0,0,1
VD,1975,0,0,0,1,1,0,1,3
ZH,1975,0,0,0,1,0,0,0,1
AG,1976,0,0,1,2,0,1,0,4
AI,1976,1,2,0,1,0,0,2,6
AR,1976,2,4,0,1,0,0,2,9
BE,1976,0,0,0,2,0,0,0,2
BL,1976,0,0,1,2,0,2,0,5
BS,1976,0,1,0,2,0,1,1,5
FR,1976,0,1,0,0,0,0,0,1
GL,1976,2,4,0,1,0,1,3,11
GR,1976,0,4,0,0,0,1,3,8
NW,1976,0,0,1,1,0,0,0,2
OW,1976,0,0,1,1,0,0,1,3
SG,1976,1,3,0,0,0,0,4,8
SH,1976,1,3,0,1,0,0,3,8
SO,1976,0,1,0,2,0,1,0,4
SZ,1976,0,0,2,0,0,0,0,2
TG,1976,1,4,0,2,1,0,3,11
UR,1976,0,0,1,0,0,0,1,2
VS,1976,0,0,0,1,0,1,0,2
ZG,1976,0,0,1,0,0,0,0,1
ZH,1976,0,3,0,2,1,0,4,10
AG,1977,0,0,1,1,0,0,0,2
AI,1977,0,0,0,2,0,0,0,2
AR,1977,0,0,0,3,0,0,0,3
BE,1977,0,1,0,1,0,0,0,2
BL,1977,2,0,0,2,0,0,1,5
BS,1977,1,1,0,1,0,0,1,4
FR,1977,0,0,0,0,0,0,1,1
GE,1977,0,0,0,0,0,0,2,2
GL,1977,0,0,0,2,0,1,1,4
GR,1977,1,0,0,0,0,0,2,3
JU,1977,1,0,0,0,0,0,1,2
LU,1977,0,0,0,0,0,0,2,2
NE,1977,1,0,0,0,0,0,1,2
NW,1977,0,0,0,1,0,0,2,3
OW,1977,0,0,0,1,0,0,1,2
SG,1977,1,0,0,7,2,0,0,10
SH,1977,0,0,0,0,0,0,1,1
SO,1977,0,1,1,1,0,0,1,4
SZ,1977,0,0,0,0,1,0,2,3
TG,1977,1,0,0,1,1,0,2,5
TI,1977,0,0,0,0,0,0,1,1
UR,1977,0,0,0,0,0,1,0,1
VD,1977,0,0,0,0,0,0,2,2
VS,1977,0,0,0,0,0,0,1,1
ZG,1977,0,0,0,0,0,1,1,2
ZH,1977,0,0,0,0,1,1,1,3
AG,1978,2,0,0,0,0,0,0,2
AI,1978,1,0,0,0,0,0,0,1
AR,1978,1,0,0,0,0,0,0,1
BE,1978,2,0,0,0,0,0,1,3
BL,1978,2,2,0,1,0,0,0,5
BS,1978,2,1,0,0,0,0,0,3
FR,1978,1,0,0,0,1,0,1,3
GE,1978,1,0,0,0,0,0,0,1
GL,1978,1,0,0,0,0,1,0,2
GR,1978,1,0,0,0,0,0,0,1
JU,1978,2,0,0,0,0,0,0,2
LU,1978,2,0,0,0,0,2,0,4
NE,1978,1,0,0,0,1,1,0,3
NW,1978,1,0,0,0,0,2,0,3
OW,1978,2,0,0,0,0,2,0,4
SG,1978,1,0,0,0,0,1,0,2
SH,1978,1,0,0,0,0,0,0,1
SO,1978,2,0,0,1,0,0,0,3
SZ,1978,2,0,0,0,0,2,0,4
TG,1978,1,0,1,1,0,1,0,4
TI,1978,1,0,0,0,0,0,0,1
UR,1978,1,0,0,0,0,2,0,3
VD,1978,1,0,0,0,2,0,0,3
VS,1978,1,0,0,0,0,4,0,5
ZG,1978,1,0,0,0,0,0,0,1
ZH,1978,1,0,1,1,0,0,0,3
AG,1979,1,1,0,0,0,0,0,2
AR,1979,0,0,0,1,0,0,0,1
BE,1979,2,1,0,0,0,0,0,3
BL,1979,1,1,0,2,0,0,0,4
BS,1979,0,1,0,2,0,0,0,3
FR,1979,1,0,0,0,0,0,0,1
GE,1979,1,0,0,0,1,0,0,2
GL,1979,0,0,0,4,0,0,0,4
LU,1979,1,0,0,0,0,0,0,1
NW,1979,1,0,0,0,0,0,0,1
OW,1979,1,0,0,0,0,0,0,1
SG,1979,0,0,0,5,0,0,0,5
SO,1979,3,2,0,0,0,0,0,5
SZ,1979,1,0,0,4,0,0,0,5
TG,1979,1,0,0,0,0,0,0,1
TI,1979,1,0,0,0,0,0,0,1
UR,1979,1,0,0,0,0,0,0,1
VS,1979,1,0,0,0,0,0,0,1
ZG,1979,2,0,0,0,0,0,0,2
ZH,1979,1,0,0,4,0,0,0,5
AG,1980,0,0,0,0,1,0,0,1
AI,1980,0,0,0,0,0,1,0,1
AR,1980,0,0,0,0,0,1,0,1
BE,1980,2,0,0,0,2,0,1,5
BL,1980,0,0,0,0,1,0,0,1
BS,1980,0,0,0,0,1,0,0,1
FR,1980,0,0,0,0,0,1,0,1
GL,1980,0,0,1,1,0,0,0,2
JU,1980,2,0,0,0,1,0,0,3
NE,1980,0,0,1,0,0,0,0,1
NW,1980,0,1,0,0,0,0,0,1
SG,1980,0,0,2,1,0,0,0,3
SH,1980,0,0,0,0,0,0,1,1
SO,1980,1,0,0,0,1,0,1,3
SZ,1980,0,0,2,0,0,0,0,2
VD,1980,0,1,0,0,0,0,0,1
ZH,1980,0,1,2,0,0,0,1,4
AG,1981,0,0,0,0,0,1,0,1
AI,1981,1,3,0,0,0,1,0,5
AR,1981,0,3,3,0,0,2,0,8
BE,1981,0,0,0,0,0,1,0,1
BL,1981,0,0,0,0,0,1,0,1
BS,1981,0,0,0,0,0,1,0,1
GL,1981,0,3,0,0,0,2,0,5
GR,1981,0,3,0,0,0,0,0,3
SG,1981,0,3,3,0,1,4,0,11
SH,1981,1,3,0,0,0,0,0,4
SO,1981,1,0,0,0,0,1,0,2
SZ,1981,0,0,0,0,0,1,0,1
TG,1981,0,3,0,0,0,0,0,3
TI,1981,0,0,0,0,1,0,0,1
UR,1981,0,0,0,0,0,1,0,1
VD,1981,0,1,0,0,0,0,0,1
ZG,1981,0,1,0,0,0,0,0,1
ZH,1981,0,0,0,0,0,2,0,2
AI,1982,0,0,1,2,0,0,0,3
AR,1982,0,0,1,1,0,0,0,2
BE,1982,0,0,1,0,0,0,0,1
BL,1982,0,0,1,1,0,0,0,2
BS,1982,0,0,0,1,0,0,0,1
LU,1982,0,1,0,0,0,0,0,1
SG,1982,0,0,1,2,0,0,0,3
SO,1982,1,0,0,0,0,0,0,1
SZ,1982,0,3,0,0,0,0,0,3
UR,1982,0,2,0,0,0,0,0,2
VD,1982,0,0,1,1,0,0,0,2
ZG,1982,0,3,0,0,0,0,0,3
AI,1983,0,0,0,1,0,1,0,2
AR,1983,0,0,1,1,0,0,0,2
BL,1983,3,0,0,0,0,0,0,3
BS,1983,2,0,0,0,0,0,0,2
NW,1983,0,0,0,1,0,0,0,1
OW,1983,0,0,0,1,0,0,0,1
SG,1983,0,1,0,0,0,1,0,2
TG,1983,2,0,1,0,0,0,0,3
UR,1983,0,1,0,0,0,0,0,1
AG,1984,0,0,1,0,0,0,0,1
AR,1984,0,0,1,0,0,0,1,2
BE,1984,0,0,1,0,0,0,0,1
BL,1984,0,0,3,0,0,0,0,3
BS,1984,0,0,3,0,0,0,0,3
FR,1984,0,0,1,0,0,0,1,2
GE,1984,0,0,0,1,0,0,2,3
GL,1984,0,1,1,0,0,0,0,2
JU,1984,0,0,0,0,0,0,1,1
LU,1984,0,1,0,0,0,0,0,1
NE,1984,0,0,0,0,0,0,3,3
SG,1984,0,0,0,0,0,1,0,1
SH,1984,0,0,0,0,0,2,0,2
SO,1984,0,0,1,0,0,0,0,1
TG,1984,0,0,1,0,0,1,0,2
TI,1984,0,0,0,0,0,0,1,1
VD,1984,0,0,0,2,0,1,2,5
VS,1984,0,0,1,1,0,0,1,3
ZG,1984,0,1,1,0,0,0,0,2
ZH,1984,0,0,0,0,0,1,0,1
AG,1985,0,0,1,0,0,0,0,1
BE,1985,0,0,0,0,0,2,0,2
BL,1985,1,0,0,0,0,0,0,1
BS,1985,1,0,1,0,0,0,0,2
FR,1985,0,0,0,0,0,2,0,2
GL,1985,0,0,1,0,0,0,0,1
GR,1985,0,0,1,2,0,0,0,3
JU,1985,0,1,0,0,0,0,0,1
LU,1985,0,0,0,1,0,0,0,1
NE,1985,0,1,0,0,0,0,0,1
NW,1985,0,0,0,1,0,0,0,1
OW,1985,0,0,0,1,0,0,0,1
SG,1985,0,0,3,2,0,0,0,5
SH,1985,0,0,1,0,0,0,0,1
SZ,1985,0,0,1,1,0,0,0,2
TG,1985,0,0,2,0,0,0,0,2
UR,1985,0,0,0,1,0,0,0,1
ZH,1985,0,0,1,0,0,0,0,1
AR,1986,0,0,0,1,0,0,0,1
BE,1986,0,0,0,1,0,0,0,1
FR,1986,0,1,0,1,0,0,0,2
GE,1986,0,1,0,0,0,0,0,1
JU,1986,0,1,0,1,0,0,0,2
NE,1986,0,1,0,1,0,0,0,2
NW,1986,0,0,0,0,0,0,1,1
SG,1986,0,0,0,1,0,0,0,1
SO,1986,0,0,0,1,0,0,0,1
TI,1986,0,1,0,0,0,0,1,2
UR,1986,0,0,0,0,0,0,1,1
VD,1986,0,1,1,1,0,0,0,3
VS,1986,0,1,0,0,0,0,0,1
AR,1987,0,0,1,0,0,0,0,1
BL,1987,0,1,1,0,0,0,0,2
BS,1987,0,1,1,0,0,0,0,2
FR,1987,0,0,0,0,1,0,0,1
JU,1987,0,1,0,0,0,0,0,1
NE,1987,0,0,0,0,0,0,1,1
SG,1987,0,0,1,0,0,0,0,1
TG,1987,0,0,1,0,0,0,0,1
VD,1987,0,0,0,0,0,0,1,1
VS,1987,0,1,0,0,0,0,0,1
BE,1988,0,0,1,0,0,0,0,1
BL,1988,0,0,0,2,0,0,0,2
BS,1988,0,0,0,1,0,0,0,1
FR,1988,1,0,0,0,0,0,0,1
GE,1988,2,0,0,0,0,0,1,3
GR,1988,0,0,0,1,0,0,0,1
JU,1988,1,0,0,0,0,0,0,1
NE,1988,1,0,0,0,0,0,0,1
SG,1988,0,0,0,0,1,0,0,1
TI,1988,0,0,0,1,0,0,0,1
VD,1988,2,0,0,0,0,0,0,2
VS,1988,1,0,0,0,0,0,0,1
AG,1989,0,0,0,2,0,0,0,2
BE,1989,0,0,0,1,0,0,0,1
BL,1989,1,0,0,1,0,0,0,2
BS,1989,0,0,0,1,0,0,1,2
JU,1989,0,0,0,1,0,0,0,1
LU,1989,0,0,0,1,0,0,0,1
NE,1989,0,0,0,0,0,0,1,1
SG,1989,0,0,1,0,0,0,0,1
SO,1989,0,0,0,1,0,0,0,1
SZ,1989,0,0,1,0,0,0,0,1
AG,1990,0,0,1,0,0,0,0,1
AI,1990,0,0,1,0,2,0,0,3
AR,1990,0,0,3,1,3,0,0,7
BE,1990,0,0,0,0,0,1,0,1
BL,1990,0,1,1,1,0,0,0,3
BS,1990,0,0,1,1,0,0,0,2
FR,1990,1,0,0,0,0,0,0,1
GE,1990,1,0,1,0,0,0,0,2
GL,1990,0,0,0,0,3,1,0,4
GR,1990,0,0,1,0,3,0,0,4
JU,1990,1,0,0,0,0,0,0,1
NE,1990,1,0,0,0,0,0,0,1
NW,1990,0,0,0,0,3,0,0,3
OW,1990,0,0,0,0,3,0,0,3
SG,1990,0,1,3,0,3,0,0,7
SH,1990,0,0,1,0,3,0,0,4
SO,1990,0,0,1,0,0,3,0,4
SZ,1990,0,0,0,0,3,0,0,3
TG,1990,0,1,1,0,3,3,0,8
TI,1990,0,0,0,0,3,0,0,3
UR,1990,0,0,0,0,3,0,0,3
VD,1990,1,0,0,0,0,0,0,1
VS,1990,1,0,0,0,0,0,0,1
ZG,1990,0,0,0,0,3,0,0,3
ZH,1990,0,0,0,0,0,1,0,1
AG,1991,1,0,0,0,0,0,0,1
AI,1991,0,0,0,0,1,0,0,1
AR,1991,0,0,0,0,1,0,0,1
BE,1991,1,0,0,0,0,1,0,2
BL,1991,1,0,0,1,0,0,0,2
BS,1991,1,0,0,0,0,0,0,1
FR,1991,0,0,0,0,0,3,0,3
GE,1991,0,0,1,0,0,0,0,1
GL,1991,0,0,0,1,1,0,0,2
GR,1991,0,0,0,0,1,0,0,1
NE,1991,0,0,0,0,1,3,0,4
NW,1991,0,0,0,0,1,0,0,1
OW,1991,0,0,0,0,1,0,0,1
SG,1991,0,0,0,1,1,1,0,3
SO,1991,1,0,0,0,0,2,0,3
SZ,1991,0,0,1,1,1,0,0,3
TG,1991,0,0,0,0,1,0,0,1
TI,1991,0,0,0,0,1,0,0,1
UR,1991,0,0,0,1,1,0,0,2
VD,1991,0,0,0,0,0,1,0,1
ZG,1991,0,0,0,0,1,0,0,1
AG,1992,0,0,2,0,0,0,0,2
AI,1992,0,0,1,0,0,0,1,2
AR,1992,0,0,1,0,0,0,0,1
BE,1992,0,0,1,0,0,0,0,1
BL,1992,0,0,1,1,0,0,0,2
BS,1992,0,0,1,1,0,0,0,2
FR,1992,0,0,1,0,0,0,0,1
GE,1992,0,0,0,0,0,0,1,1
GL,1992,0,0,2,0,0,0,1,3
GR,1992,0,0,2,0,0,0,1,3
LU,1992,0,0,1,0,0,0,1,2
NE,1992,0,0,0,0,0,0,1,1
NW,1992,0,0,0,0,0,0,1,1
OW,1992,0,0,1,0,0,0,0,1
SG,1992,1,0,3,0,0,0,1,5
SH,1992,0,0,1,0,0,0,0,1
SO,1992,0,0,2,0,0,0,1,3
SZ,1992,0,0,2,0,0,0,1,3
TG,1992,0,0,2,0,0,0,1,3
TI,1992,0,0,0,0,0,0,1,1
UR,1992,0,0,1,0,0,0,0,1
VD,1992,0,0,0,0,0,0,1,1
VS,1992,0,0,1,0,0,0,0,1
ZG,1992,0,0,2,0,1,0,0,3
ZH,1992,0,0,2,0,0,0,0,2
AG,1993,2,0,2,0,0,0,0,4
AI,1993,2,0,1,0,0,0,0,3
AR,1993,2,0,2,0,0,0,0,4
BE,1993,3,0,2,0,0,0,0,5
BL,1993,5,2,2,0,1,0,0,10
BS,1993,4,2,2,0,0,0,1,9
FR,1993,3,0,1,0,0,0,0,4
GE,1993,3,0,2,0,0,0,0,5
GL,1993,2,0,1,1,0,3,0,7
GR,1993,2,0,2,0,0,0,0,4
JU,1993,3,0,0,0,0,0,0,3
LU,1993,2,0,1,0,0,0,0,3
NE,1993,3,0,3,0,0,0,0,6
NW,1993,2,0,2,0,0,0,0,4
OW,1993,2,0,1,0,0,0,0,3
SG,1993,2,0,2,2,0,3,0,9
SH,1993,2,0,2,0,0,0,0,4
SO,1993,2,0,1,0,1,0,0,4
SZ,1993,2,0,2,0,0,3,0,7
TG,1993,2,0,6,1,0,0,0,9
TI,1993,2,0,2,0,0,0,0,4
UR,1993,2,0,0,0,0,0,0,2
VD,1993,3,0,1,0,0,0,0,4
VS,1993,3,0,2,0,0,0,0,5
ZG,1993,2,0,5,0,0,0,0,7
ZH,1993,2,0,0,0,0,3,0,5
AG,1994,1,0,0,2,0,0,0,3
AI,1994,0,0,1,1,0,0,0,2
AR,1994,0,0,0,2,0,0,0,2
BE,1994,0,0,0,2,0,0,0,2
BL,1994,0,0,4,2,1,0,0,7
BS,1994,0,0,3,2,1,0,0,6
FR,1994,1,0,0,1,0,0,0,2
GE,1994,0,0,0,1,0,0,0,1
GL,1994,0,0,0,3,0,6,0,9
GR,1994,0,0,0,1,0,1,0,2
LU,1994,1,0,0,1,0,0,0,2
NE,1994,0,0,0,1,0,0,0,1
NW,1994,0,0,0,0,0,2,0,2
OW,1994,0,0,0,0,0,1,0,1
SG,1994,0,0,1,10,0,7,0,18
SH,1994,0,0,1,0,0,0,0,1
SO,1994,0,0,0,2,0,0,0,2
SZ,1994,0,0,0,4,0,7,0,11
TG,1994,0,0,1,3,0,1,0,5
UR,1994,0,0,0,0,0,3,0,3
VD,1994,0,0,1,0,0,0,0,1
VS,1994,0,0,0,1,0,0,0,1
ZG,1994,0,0,3,2,0,0,0,5
ZH,1994,0,0,0,1,0,6,1,8
AG,1995,1,0,2,0,0,0,0,3
AI,1995,0,0,0,1,0,0,0,1
BE,1995,2,0,3,0,0,2,0,7
BL,1995,2,0,2,0,0,0,0,4
BS,1995,2,0,2,1,0,0,0,5
FR,1995,0,0,1,0,1,0,0,2
GE,1995,0,0,1,0,0,0,0,1
GL,1995,0,1,1,0,0,0,0,2
GR,1995,0,1,0,0,0,0,0,1
JU,1995,1,0,2,0,0,0,1,4
LU,1995,1,0,0,0,0,0,0,1
NE,1995,0,0,5,0,0,1,0,6
NW,1995,0,0,1,0,0,0,0,1
SG,1995,0,1,1,2,1,0,0,5
SH,1995,1,1,0,1,0,0,0,3
SO,1995,3,0,2,0,0,1,0,6
SZ,1995,0,0,0,0,1,0,0,1
TG,1995,1,1,2,0,0,0,0,4
TI,1995,0,0,2,0,0,0,0,2
VD,1995,0,0,1,0,0,0,0,1
VS,1995,0,0,1,0,0,0,0,1
ZG,1995,1,0,1,0,0,0,0,2
ZH,1995,0,1,1,1,0,0,0,3
AG,1996,0,0,1,0,0,0,0,1
BE,1996,0,0,1,0,0,0,0,1
BL,1996,1,1,1,0,0,0,0,3
BS,1996,1,1,1,1,0,0,0,4
FR,1996,2,0,1,0,0,0,0,3
GE,1996,3,0,2,0,0,0,0,5
GL,1996,0,0,1,0,0,1,0,2
GR,1996,0,0,1,0,0,0,0,1
JU,1996,1,0,1,0,0,0,0,2
LU,1996,0,1,0,0,1,0,0,2
NE,1996,3,0,1,0,1,0,0,5
NW,1996,0,2,0,0,0,0,0,2
SG,1996,0,1,1,2,1,2,0,7
SH,1996,0,0,1,0,0,1,0,2
SO,1996,0,0,1,0,0,0,0,1
SZ,1996,0,0,0,0,2,1,0,3
TG,1996,0,2,1,0,0,0,0,3
TI,1996,0,0,1,0,0,0,0,1
VD,1996,3,0,2,0,0,0,0,5
VS,1996,1,0,1,0,0,0,0,2
ZG,1996,0,0,0,0,2,1,0,3
ZH,1996,0,0,3,0,0,0,0,3
AG,1997,0,0,4,3,0,0,0,7
BL,1997,1,1,4,2,0,0,0,8
BS,1997,1,1,7,2,0,0,0,11
FR,1997,0,0,2,0,0,0,0,2
GE,1997,0,0,4,0,0,0,0,4
GR,1997,0,0,1,0,0,0,0,1
LU,1997,0,1,0,1,0,0,1,3
NW,1997,0,1,0,1,0,0,1,3
OW,1997,0,1,0,1,0,0,1,3
SG,1997,2,1,2,1,0,1,0,7
SH,1997,0,1,0,0,0,0,0,1
SO,1997,0,2,2,0,0,0,0,4
SZ,1997,0,0,1,1,0,1,1,4
TG,1997,1,0,1,0,0,0,0,2
UR,1997,0,0,0,1,0,0,1,2
VD,1997,0,0,2,0,0,0,0,2
VS,1997,0,0,1,0,0,0,0,1
ZG,1997,0,0,3,1,0,0,0,4
ZH,1997,2,1,5,0,0,0,0,8
AG,1998,0,0,3,0,0,0,0,3
AI,1998,0,0,1,0,0,0,0,1
AR,1998,0,0,2,0,0,0,0,2
BE,1998,1,0,1,0,1,0,0,3
BL,1998,0,1,5,2,1,1,0,10
BS,1998,0,2,5,2,1,0,0,10
FR,1998,0,1,1,0,3,0,0,5
GE,1998,0,0,1,0,1,0,0,2
GL,1998,0,0,1,0,1,0,0,2
JU,1998,1,0,0,0,0,0,0,1
LU,1998,0,0,1,0,1,0,0,2
NE,1998,0,0,2,0,3,0,0,5
OW,1998,0,0,1,0,0,0,0,1
SG,1998,0,0,3,0,1,1,0,5
SH,1998,0,0,1,0,0,1,0,2
SO,1998,0,0,3,0,1,0,0,4
SZ,1998,0,0,1,0,1,0,0,2
TG,1998,0,0,2,2,1,0,0,5
TI,1998,0,1,1,0,1,0,0,3
VD,1998,0,1,0,0,4,0,0,5
VS,1998,0,0,2,0,1,0,0,3
ZG,1998,0,2,5,0,1,1,0,9
ZH,1998,0,0,5,2,0,1,0,8
AG,1999,0,0,5,0,0,1,0,6
AI,1999,0,0,4,0,0,0,0,4
AR,1999,0,1,4,0,0,0,0,5
BE,1999,1,0,5,0,0,1,0,7
BL,1999,0,0,4,0,0,0,1,5
BS,1999,0,1,5,0,0,0,1,7
FR,1999,0,0,3,0,0,0,0,3
GE,1999,0,0,2,0,0,1,0,3
GL,1999,0,0,3,0,0,0,0,3
GR,1999,0,0,2,0,0,1,0,3
JU,1999,1,0,1,0,1,0,0,3
LU,1999,0,0,5,0,0,0,0,5
NE,1999,1,0,4,0,0,0,0,5
NW,1999,0,2,1,0,0,0,0,3
OW,1999,0,1,3,0,0,0,0,4
SG,1999,0,2,9,0,0,1,0,12
SH,1999,0,1,2,0,0,0,0,3
SO,1999,0,0,5,0,1,0,0,6
SZ,1999,0,1,5,0,0,0,0,6
TG,1999,0,1,6,0,0,0,0,7
UR,1999,0,1,2,0,0,0,0,3
VD,1999,0,0,1,0,0,1,0,2
VS,1999,0,1,3,0,0,1,0,5
ZG,1999,0,2,7,1,0,0,0,10
ZH,1999,0,0,7,0,0,0,0,7
AG,2000,0,2,3,0,0,0,0,5
