# Swiss Law Collection — cantonal acts of type 'Intercantonal agreement' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
FR,1996,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
FR,1996,"Défense nationale, protection de la population, police.Sécurité intérieure.Entreprises de sécurité",1
FR,1997,"Enseignement, sciences, documentation et culture",3
FR,1997,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Autres filières d'études",1
FR,1998,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
FR,1998,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
FR,1998,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
FR,1998,Economie,2
FR,1998,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
FR,1999,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
FR,1999,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
FR,2001,Etat,1
FR,2001,"Enseignement, sciences, documentation et culture",1
FR,2001,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Etudes sociales",1
FR,2001,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Autres filières d'études",1
FR,2001,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
FR,2002,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
FR,2002,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
FR,2002,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
FR,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",1
FR,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,2003,Droit pénal,2
FR,2003,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
FR,2003,"Enseignement, sciences, documentation et culture",2
FR,2003,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
FR,2004,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
FR,2005,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
FR,2005,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",2
FR,2005,"Enseignement, sciences, documentation et culture.Corps enseignant.Prévoyance professionnelle, caisses de pensions",1
FR,2005,"Finances, Impôts, monopoles, entreprises d'état.Finances.Péréquation financière.Coopération intercantonale avec compensation des charges",1
FR,2005,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,2005,Economie,1
FR,2006,Droit pénal,3
FR,2006,"Défense nationale, protection de la population, police",1
FR,2007,"Enseignement, sciences, documentation et culture",1
FR,2007,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",2
FR,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
FR,2008,Droit pénal,2
FR,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,2009,"Enseignement, sciences, documentation et culture",1
FR,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
FR,2010,Droit pénal,1
FR,2010,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
FR,2013,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,3
FR,2013,"Enseignement, sciences, documentation et culture",1
FR,2013,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
FR,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
FR,2015,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,2017,Economie,1
FR,2018,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Routes nationales",1
FR,2019,Etat,1
FR,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
FR,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
FR,2020,Publications sans texte,1
FR,2021,Etat.Dispositions générales.Territoire.Frontières,1
FR,2022,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",1
FR,2022,Publications sans texte,1
FR,2025,"Enseignement, sciences, documentation et culture",1
GE,1564,Etat.Dispositions générales.Territoire.Frontières,1
GE,1726,"Etat.Dispositions générales.Territoire.Délimitations territoriales, districts",1
GE,1901,"Droit civil.Procédure civile.Emoluments, frais",1
GE,1909,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Transports de police",1
GE,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
GE,1948,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
GE,1960,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Navigation.Police de la navigation",1
GE,1964,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Routes nationales",1
GE,1964,Economie.Agriculture.Formation agricole.Ecole agricole,1
GE,1968,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,1969,Droit civil.Arbitrage,1
GE,1969,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GE,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
GE,1971,"Finances, Impôts, monopoles, entreprises d'état",1
GE,1973,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
GE,1974,Droit civil.Procédure civile.Entraide judiciaire,1
GE,1977,Droit civil.Procédure civile.Exécution,1
GE,1979,"Défense nationale, protection de la population, police",1
GE,1979,Economie,1
GE,1984,Droit pénal,1
GE,1984,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
GE,1988,Droit pénal,1
GE,1988,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GE,1990,"Enseignement, sciences, documentation et culture",1
GE,1991,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",1
GE,1992,Droit pénal.Procédure pénale.Entraide judiciaire,1
GE,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
GE,1993,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
GE,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GE,1996,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
GE,1996,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",1
GE,1996,"Défense nationale, protection de la population, police.Sécurité intérieure.Entreprises de sécurité",1
GE,1997,"Enseignement, sciences, documentation et culture",2
GE,1997,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",2
GE,1998,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
GE,1998,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
GE,1999,"Enseignement, sciences, documentation et culture",1
GE,1999,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
GE,1999,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
GE,2000,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
GE,2000,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
GE,2001,Etat.Dispositions générales.Collaboration intercantonale,2
GE,2001,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Etudes sociales",1
GE,2002,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
GE,2002,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
GE,2002,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
GE,2003,Droit pénal,1
GE,2003,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,2
GE,2003,"Enseignement, sciences, documentation et culture",1
GE,2004,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
GE,2005,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
GE,2005,"Finances, Impôts, monopoles, entreprises d'état.Finances.Péréquation financière.Coopération intercantonale avec compensation des charges",1
GE,2005,Economie,1
GE,2007,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
GE,2007,"Enseignement, sciences, documentation et culture",2
GE,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
GE,2009,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
GE,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GE,2010,Droit pénal,1
GE,2013,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
GE,2013,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
GE,2014,Droit pénal,1
GE,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
GE,2017,Droit pénal,3
GE,2018,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Routes nationales",1
GE,2019,Economie,2
GE,2023,Droit pénal,1
GL,1889,Droit pénal,1
GL,1901,"Droit civil.Procédure civile.Emoluments, frais",1
GL,1915,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
GL,1931,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GL,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
GL,1948,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
GL,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
GL,1969,Droit civil.Arbitrage,1
GL,1971,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
GL,1973,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
GL,1976,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
GL,1976,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GL,1977,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
GL,1977,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GL,1978,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GL,1979,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1980,"Enseignement, sciences, documentation et culture",1
GL,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GL,1981,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
GL,1981,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,1984,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Foyers pour enfants et adolescents",1
GL,1986,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,1992,Droit pénal.Procédure pénale.Entraide judiciaire,1
GL,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
GL,1993,"Finances, Impôts, monopoles, entreprises d'état",1
GL,1993,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GL,1994,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
GL,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GL,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",2
GL,1995,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",1
GL,1998,"Enseignement, sciences, documentation et culture",1
GL,1998,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
GL,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,2001,"Enseignement, sciences, documentation et culture",1
GL,2002,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
GL,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",3
GL,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
GL,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GL,2004,Droit pénal,1
GL,2005,Etat.Dispositions générales.Collaboration intercantonale,1
GL,2005,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
GL,2005,Economie,1
GL,2006,Economie,1
GL,2007,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",2
GL,2007,"Enseignement, sciences, documentation et culture",2
GL,2008,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
GL,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2009,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
GL,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GL,2011,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GL,2011,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2012,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,2013,"Enseignement, sciences, documentation et culture",1
GL,2014,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2014,Economie.Agriculture.Production animale.Commerce du bétail,1
GL,2015,"Enseignement, sciences, documentation et culture",1
GL,2018,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2018,Economie,1
GL,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GL,2020,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2023,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GR,1901,"Droit civil.Procédure civile.Emoluments, frais",1
GR,1923,Economie,1
GR,1936,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
GR,1937,Economie,1
GR,1943,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
GR,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
GR,1948,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
GR,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
GR,1955,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,1958,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,1968,"Enseignement, sciences, documentation et culture",1
GR,1968,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
GR,1969,Droit civil.Arbitrage,1
GR,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
GR,1971,Droit civil,1
GR,1971,Economie.Forêt.Formation professionnelle,1
GR,1972,Economie.Forêt.Formation professionnelle,1
GR,1973,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
GR,1974,Droit civil.Procédure civile.Entraide judiciaire,1
GR,1974,Economie.Agriculture.Formation agricole.Ecole agricole,1
GR,1975,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
GR,1976,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,1976,"Santé, travail, droit des assurances sociales, logement, homes",2
GR,1977,Droit civil.Procédure civile.Exécution,1
GR,1977,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GR,1978,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,1979,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,1985,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
GR,1985,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GR,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GR,1989,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,1991,Economie.Forêt.Formation professionnelle,1
GR,1992,Droit pénal.Procédure pénale.Entraide judiciaire,1
GR,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
GR,1994,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",2
GR,1997,"Enseignement, sciences, documentation et culture",1
GR,1998,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,1999,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GR,2002,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
GR,2005,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
GR,2005,"Finances, Impôts, monopoles, entreprises d'état.Finances.Péréquation financière.Coopération intercantonale avec compensation des charges",1
GR,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
GR,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,2009,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GR,2013,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
GR,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GR,2019,Economie,2
GR,2024,Droit civil,1
JU,1889,Etat.Dispositions générales.Territoire.Frontières,1
JU,1909,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Transports de police",1
JU,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
JU,1948,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
JU,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
JU,1953,Etat.Dispositions générales.Territoire.Frontières,1
JU,1957,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Prêt,1
JU,1964,Economie.Agriculture.Formation agricole.Ecole agricole,1
JU,1968,Economie.Forêt.Formation professionnelle,1
JU,1969,Droit civil.Arbitrage,1
JU,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
JU,1971,Droit civil,1
JU,1971,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
JU,1972,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Enfants surdoués",1
JU,1972,Economie,1
JU,1974,Economie.Agriculture.Lait,1
JU,1976,Etat.Dispositions générales.Territoire.Frontières,1
JU,1977,Droit civil.Procédure civile.Exécution,1
JU,1978,"Droit civil.Procédure civile.Emoluments, frais",1
JU,1978,Droit civil.Procédure civile.Entraide judiciaire,1
JU,1978,Droit pénal,4
JU,1978,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,2
JU,1978,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
JU,1978,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
JU,1978,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
JU,1978,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
JU,1978,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
JU,1978,Economie,1
JU,1979,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
JU,1979,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
JU,1979,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Foyers pour enfants et adolescents",1
JU,1980,Etat.Eglise et Etat.Eglise catholique romaine,1
JU,1980,"Défense nationale, protection de la population, police",1
JU,1980,Economie.Agriculture.Lait,1
JU,1981,Etat,1
JU,1986,Etat.Dispositions générales.Information du public,1
JU,1986,Droit pénal,1
JU,1986,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1989,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1989,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
JU,1990,Etat,1
JU,1990,Etat.Dispositions générales.Collaboration intercantonale,1
JU,1992,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
JU,1993,Etat.Autorités.Protection des données,1
JU,1993,"Enseignement, sciences, documentation et culture.Documentation.Bibliothèques",1
JU,1994,Etat,1
JU,1995,Droit pénal.Procédure pénale.Entraide judiciaire,1
JU,1995,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
JU,1995,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",1
JU,1995,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
JU,1995,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
JU,1996,"Santé, travail, droit des assurances sociales, logement, homes",2
JU,1996,Economie,1
JU,1998,Etat.Dispositions générales.Territoire.Frontières,1
JU,1998,"Enseignement, sciences, documentation et culture",2
JU,1998,"Défense nationale, protection de la population, police.Sécurité intérieure.Entreprises de sécurité",1
JU,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
JU,1999,"Enseignement, sciences, documentation et culture",1
JU,1999,Economie.Arts et métiers.Services.Professions soumises à autorisation,1
JU,2000,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
JU,2000,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
JU,2001,Etat.Dispositions générales.Collaboration intercantonale,1
JU,2001,"Enseignement, sciences, documentation et culture",1
JU,2001,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Etudes sociales",1
JU,2002,"Enseignement, sciences, documentation et culture",1
JU,2002,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
JU,2002,Economie,1
JU,2003,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
JU,2004,"Enseignement, sciences, documentation et culture",2
JU,2004,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
JU,2004,Economie,2
JU,2005,"Enseignement, sciences, documentation et culture",1
JU,2005,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,2005,Economie,1
JU,2006,Etat.Dispositions générales.Collaboration intercantonale,1
JU,2006,Droit pénal,1
JU,2007,Etat,1
JU,2007,Etat.Dispositions générales.Territoire.Frontières,1
JU,2007,Etat.Autorités.Protection des données,1
JU,2008,Droit pénal,2
JU,2008,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",2
JU,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,2010,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
JU,2011,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
JU,2012,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
JU,2013,Etat.Dispositions générales.Territoire.Frontières,1
JU,2013,"Enseignement, sciences, documentation et culture",1
JU,2014,"Enseignement, sciences, documentation et culture",1
JU,2016,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
JU,2017,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
JU,2018,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
JU,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,2020,Economie,2
JU,2022,Etat.Dispositions générales.Collaboration intercantonale,1
JU,2024,Etat,1
JU,2024,Etat.Eglise et Etat.Eglise catholique romaine,1
JU,2024,Etat.Eglise et Etat.Eglise évangélique réformée,1
JU,2025,"Etat.Dispositions générales.Territoire.Délimitations territoriales, districts",9
JU,2025,Etat.Dispositions générales.Territoire.Frontières,14
JU,2025,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
LU,1894,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
LU,1896,"Droit civil.Procédure civile.Emoluments, frais",1
LU,1901,Economie.Agriculture.Formation agricole.Ecole agricole,1
LU,1905,Non classé,1
LU,1922,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
LU,1937,Non classé,1
LU,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
LU,1948,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
LU,1950,Non classé,1
LU,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
LU,1959,Droit pénal,1
LU,1964,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Agriculture",1
LU,1967,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
LU,1969,Droit civil.Arbitrage,1
LU,1969,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
