sr_number,title,abbreviation,language,version_date,category,fedlex_uri,source,file_path
641.131,Verordnung vom 15. März 1993 über die Aufhebung der Umsatzabgabe auf der Emission,,de,1993-04-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.131,https://fedlex.data.admin.ch,ch/641/de/641.131.md
641.153,Verordnung vom 29. November 1996 über die Verzinsung ausstehender Stempelabgaben,,de,1997-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.153,https://fedlex.data.admin.ch,ch/641/de/641.153.md
641.20,"Bundesgesetz vom 2. September 1999 über die Mehrwertsteuer (Mehrwertsteuergesetz,",MWSTG,de,2008-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.20,https://fedlex.data.admin.ch,ch/641/de/641.20.md
641.201.1,Verordnung des EFD vom 30. Januar 2002 über elektronische Daten und Informationen,ElDI-V,de,2007-11-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.1,https://fedlex.data.admin.ch,ch/641/de/641.201.1.md
641.201.11,Verordnung der ESTV vom 12. Oktober 2007 über Zertifizierungsdienste im Bereich,,de,2007-11-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.11,https://fedlex.data.admin.ch,ch/641/de/641.201.11.md
641.201.31,Verordnung des EFD vom 20. Juni 2000 über die steuerbefreite Einfuhr von Gegenständen,,de,2002-03-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.31,https://fedlex.data.admin.ch,ch/641/de/641.201.31.md
641.201.41,Verordnung des EFD vom 4. April 2007 über die Steuerbefreiung von Inlandlieferungen,,de,2007-05-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.41,https://fedlex.data.admin.ch,ch/641/de/641.201.41.md
641.201.42,Verordnung vom 26. Juni 1995 über die Entlastung von der Mehrwertsteuer für,,de,1995-07-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.42,https://fedlex.data.admin.ch,ch/641/de/641.201.42.md
641.201.43,Verordnung vom 14. Dezember 1994 über die Erstattung der Mehrwertsteuer an,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.43,https://fedlex.data.admin.ch,ch/641/de/641.201.43.md
641.201.44,Verordnung vom 14. Dezember 1994 über die Umschreibung der zum reduzierten,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.44,https://fedlex.data.admin.ch,ch/641/de/641.201.44.md
641.201.45,Verordnung vom 14. Dezember 1994 über die Besteuerung der Umsätze und der Einfuhr,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.45,https://fedlex.data.admin.ch,ch/641/de/641.201.45.md
641.201.46,Verordnung vom 14. Dezember 1994 über die Verlagerung der Steuerentrichtung,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.46,https://fedlex.data.admin.ch,ch/641/de/641.201.46.md
641.201.49,Verordnung des EFD vom 20. Juni 2000 über die Verzugs- und Vergütungszinssätze,,de,2001-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.49,https://fedlex.data.admin.ch,ch/641/de/641.201.49.md
641.201.511.1,Verordnung der ESTV vom 14. Dezember 2009 über Zertifizierungsdienste im Bereich,,de,2010-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.511.1,https://fedlex.data.admin.ch,ch/641/de/641.201.511.1.md
641.201.511,Verordnung des EFD vom 11. Dezember 2009 über elektronische Daten und Informationen,ElDI-V,de,2018-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201.511,https://fedlex.data.admin.ch,ch/641/de/641.201.511.md
641.201,Verordnung vom 22. Juni 1994 über die Mehrwertsteuer (MWSTV),MWSTV,de,1999-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.201,https://fedlex.data.admin.ch,ch/641/de/641.201.md
641.202.2,Verordnung des EFD vom 24. März 2011 über die Steuerbefreiung von Inlandlieferungen,,de,2022-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.202.2,https://fedlex.data.admin.ch,ch/641/de/641.202.2.md
641.202.62,Verordnung der ESTV vom 6. Dezember 2010 über die Höhe der Saldosteuersätze,,de,2024-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.202.62,https://fedlex.data.admin.ch,ch/641/de/641.202.62.md
641.202,Bundesbeschluss vom 22. März 1996 über einen Sondersatz der Mehrwertsteuer,,de,1996-10-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.202,https://fedlex.data.admin.ch,ch/641/de/641.202.md
641.203.2,Verordnung vom 19. April 1999 über das Verfahren zur Überweisung des für die,,de,2020-02-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.203.2,https://fedlex.data.admin.ch,ch/641/de/641.203.2.md
641.203.3,Verordnung vom 3. November 2010 über das Verfahren zur Überweisung des für,,de,2018-12-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.203.3,https://fedlex.data.admin.ch,ch/641/de/641.203.3.md
641.203,Bundesgesetz vom 20. März 1998 über die Anhebung der Mehrwertsteuersätze für,,de,2020-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.203,https://fedlex.data.admin.ch,ch/641/de/641.203.md
641.204,Verordnung der Bundesversammlung vom 16. Dezember 1999 über die Verwendung,,de,2000-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.204,https://fedlex.data.admin.ch,ch/641/de/641.204.md
641.207.1,Verordnung des EFD vom 11. Dezember 2009 über die Verzugs- und die Vergütungszinssätze,,de,2022-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.207.1,https://fedlex.data.admin.ch,ch/641/de/641.207.1.md
641.207.2,Verordnung vom 20. März 2020 über den befristeten Verzicht auf Verzugszinsen,,de,2020-06-09,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.207.2,https://fedlex.data.admin.ch,ch/641/de/641.207.2.md
641.211.1,Verfügung Nr.4c des Eidgenössischen Finanz- und Zolldepartementes vom 29. November,,de,1967-06-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.211.1,https://fedlex.data.admin.ch,ch/641/de/641.211.1.md
641.211.2,Verfügung Nr. 8c des Eidgenössischen Finanz- und Zolldepartementes vom 17.,,de,1954-07-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.211.2,https://fedlex.data.admin.ch,ch/641/de/641.211.2.md
641.211.3,Verfügung Nr. 7a des Eidgenössichen Finanz- und Zolldepartements vom 18. Juni,,de,1971-07-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.211.3,https://fedlex.data.admin.ch,ch/641/de/641.211.3.md
641.212,Verfügung Nr. 13 des Eidgenössischen Finaz- und Zolldepartements vom 22. März,,de,1965-10-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.212,https://fedlex.data.admin.ch,ch/641/de/641.212.md
641.213,Verfügung Nr. 10a des Eidgenössischen Finanz- und Zolldepartements vom 27.,,de,1959-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.213,https://fedlex.data.admin.ch,ch/641/de/641.213.md
641.225.14,Verordnung vom 16. Juni 2023 über die Befugnis zur Änderung der Anlagen der,,de,2023-10-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.225.14,https://fedlex.data.admin.ch,ch/641/de/641.225.14.md
641.231,Verfügung Nr. 2e des Eidgenössischen Finanz- und Zolldepartements vom 9. Oktober,,de,1978-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.231,https://fedlex.data.admin.ch,ch/641/de/641.231.md
641.232,Verfügung Nr. 5b des Eidgenössischen Finanz- und Zolldepartements vom 23.Februar,,de,1972-03-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.232,https://fedlex.data.admin.ch,ch/641/de/641.232.md
641.233,Verordnung Nr. 14 vom 7. Dezember 1981 über die Warenumsatzsteuer (Goldgeschäfte,,de,1982-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.233,https://fedlex.data.admin.ch,ch/641/de/641.233.md
641.236,Verordnung Nr. 15 vom 10. März 1993 über die Abgabe der Grossistenerklärung,,de,1993-03-10,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.236,https://fedlex.data.admin.ch,ch/641/de/641.236.md
641.31,"Bundesgesetz vom 21. März 1969 über die Tabakbesteuerung (Tabaksteuergesetz,",TStG,de,2025-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.31,https://fedlex.data.admin.ch,ch/641/de/641.31.md
641.310,Verordnung vom 2. Juli 2003 über die Änderung des Steuertarifs für Zigaretten,,de,2003-08-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.310,https://fedlex.data.admin.ch,ch/641/de/641.310.md
641.311.1,Verordnung vom 18. Dezember 1996 über die Änderung des Steuertarifs für Zigaretten,,de,1996-12-19,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.311.1,https://fedlex.data.admin.ch,ch/641/de/641.311.1.md
641.311,Verordnung vom 15. Dezember 1969 über die Tabakbesteuerung (Tabaksteuerverordnung),,de,2008-09-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.311,https://fedlex.data.admin.ch,ch/641/de/641.311.md
641.314.2,Bundesratsbeschluss vom 30. Dezember 1970 über den Abbau der Steuerermässigungen,,de,1971-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.314.2,https://fedlex.data.admin.ch,ch/641/de/641.314.2.md
641.315,Verfügung des Eidgenössischen Finanz- und Zolldepartements vom 31. Dezember,,de,1970-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.315,https://fedlex.data.admin.ch,ch/641/de/641.315.md
641.316,Verordnung vom 5. März 2004 über den Tabakpräventionsfonds (TPFV),TPFV,de,2019-02-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.316,https://fedlex.data.admin.ch,ch/641/de/641.316.md
641.317.2,Verordnung vom 18. Dezember 1995 über die Festsetzung der Abgabe auf Zigaretten,,de,1996-03-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.317.2,https://fedlex.data.admin.ch,ch/641/de/641.317.2.md
641.411.1,Vollziehungsverordnung vom 27. November 1934 zum Bundesratsbeschluss vom 4.,,de,2007-05-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.411.1,https://fedlex.data.admin.ch,ch/641/de/641.411.1.md
641.411,"Bundesgesetz vom 6. Oktober 2006 über die Biersteuer (Biersteuergesetz, BStG)",BStG,de,2023-09-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.411,https://fedlex.data.admin.ch,ch/641/de/641.411.md
641.412,Bundesratsbeschluss vom 27. September 1937 betreffend den Bezug der eidgenössischen  Getränkesteuer,,de,1937-10-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.412,https://fedlex.data.admin.ch,ch/641/de/641.412.md
641.413,Verordnung vom 15. September 1982 über die Erhöhung der Biersteuer,,de,1982-10-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.413,https://fedlex.data.admin.ch,ch/641/de/641.413.md
641.414,Bundesratsbeschluss vom 23. Januar 1962 betreffend die Ermässigung der Biersteuer,,de,1962-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.414,https://fedlex.data.admin.ch,ch/641/de/641.414.md
641.51,Automobilsteuergesetz vom 21. Juni 1996 (AStG),AStG,de,2023-07-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.51,https://fedlex.data.admin.ch,ch/641/de/641.51.md
641.511,Automobilsteuerverordnung vom 20. November 1996 (AStV),AStV,de,2024-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.511,https://fedlex.data.admin.ch,ch/641/de/641.511.md
641.514,Verordnung des EFD vom 6. Dezember 2001 über den Verzugszins bei der Automobilsteuer,,de,2002-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.514,https://fedlex.data.admin.ch,ch/641/de/641.514.md
641.61,Mineralölsteuergesetz vom 21. Juni 1996 (MinöStG),MinöStG,de,2038-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.61,https://fedlex.data.admin.ch,ch/641/de/641.61.md
641.611.21,Verordnung des UVEK vom 3. April 2009 über den Nachweis der positiven ökologischen,TrÖbiV,de,2014-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.611.21,https://fedlex.data.admin.ch,ch/641/de/641.611.21.md
641.611,Mineralölsteuerverordnung vom 20. November 1996 (MinöStV),MinöStV,de,2026-02-10,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.611,https://fedlex.data.admin.ch,ch/641/de/641.611.md
641.612,Verordnung des EFD vom 22. November 2013 über die Steuerbegünstigungen bei,,de,2026-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.612,https://fedlex.data.admin.ch,ch/641/de/641.612.md
641.613,Verordnung vom 1. Juli 2020 über die Anpassung der Mineralölsteuersätze für,,de,2021-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.613,https://fedlex.data.admin.ch,ch/641/de/641.613.md
641.71,Bundesgesetz vom 8. Oktober 1999 über die Reduktion der CO<sub>2</sub>-Emissionen,,de,2012-05-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.71,https://fedlex.data.admin.ch,ch/641/de/641.71.md
641.711.1,Verordnung vom 22. Juni 2005 über die Anrechnung der im Ausland erzielten,,de,2012-04-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.711.1,https://fedlex.data.admin.ch,ch/641/de/641.711.1.md
641.711,Verordnung vom 30. November 2012 über die Reduktion der CO<sub>2</sub>-Emissionen,,de,2027-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.711,https://fedlex.data.admin.ch,ch/641/de/641.711.md
641.712.2,Verordnung des UVEK vom 27. September 2007 über das nationale Emissionshandelsregister,,de,2012-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.712.2,https://fedlex.data.admin.ch,ch/641/de/641.712.2.md
641.712,Verordnung vom 8. Juni 2007 über die CO<sub>2</sub>-Abgabe (CO<sub>2</sub>-Verordnung),,de,2012-05-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.712,https://fedlex.data.admin.ch,ch/641/de/641.712.md
641.713,Verordnung vom 24. November 2010 über die Kompensation der CO<sub>2</sub>-Emissionen,,de,2011-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.713,https://fedlex.data.admin.ch,ch/641/de/641.713.md
641.714.11,Verordnung vom 2. Juni 2017 über die Erhebung von Tonnenkilometerdaten und,,de,2019-06-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.714.11,https://fedlex.data.admin.ch,ch/641/de/641.714.11.md
641.714,Verordnung vom 16. Dezember 2011 über die Verminderung der CO<sub>2</sub>-Emissionen,,de,2012-05-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.714,https://fedlex.data.admin.ch,ch/641/de/641.714.md
641.72,Bundesbeschluss vom 23. März 2007 über die Kompensation der CO<sub>2</sub>-Emissionen,,de,2009-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.72,https://fedlex.data.admin.ch,ch/641/de/641.72.md
641.721,Verordnung vom 21. Dezember 2007 über die Kompensation der CO<sub>2</sub>-Emissionen,,de,2008-01-15,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.721,https://fedlex.data.admin.ch,ch/641/de/641.721.md
641.81,Bundesgesetz vom 19. Dezember 1997 über eine leistungsabhängige Schwerverkehrsabgabe,SVAG,de,2026-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.81,https://fedlex.data.admin.ch,ch/641/de/641.81.md
641.811.22,Verordnung vom 1. September 2000 über die Rückerstattung der Schwerverkehrsabgabe,,de,2001-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811.22,https://fedlex.data.admin.ch,ch/641/de/641.811.22.md
641.811.31,Verordnung vom 16. Oktober 2000 über die Rückerstattung der Schwerverkehrsabgabe,,de,2001-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811.31,https://fedlex.data.admin.ch,ch/641/de/641.811.31.md
641.811.423,Verordnung des EFD vom 15. Oktober 2024 über den Einbezug von Tankkarten-Anbietern,,de,2025-04-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811.423,https://fedlex.data.admin.ch,ch/641/de/641.811.423.md
641.811.424,Verordnung des BAZG vom 16. Juli 2024 über die technischen und betrieblichen,,de,2025-04-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811.424,https://fedlex.data.admin.ch,ch/641/de/641.811.424.md
641.811.425,Verordnung des BAZG vom 16. Juli 2024 über das elektronische Verfahren im Zusammenhang,,de,2024-09-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811.425,https://fedlex.data.admin.ch,ch/641/de/641.811.425.md
641.811.911,Verordnung des EFD vom 6. Juni 2025 über die Entschädigung der kantonalen Behörden,,de,2026-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811.911,https://fedlex.data.admin.ch,ch/641/de/641.811.911.md
641.811.912,Verordnung des EFD vom 5. Mai 2000 über die Entschädigung des Bundesamt für,,de,2022-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811.912,https://fedlex.data.admin.ch,ch/641/de/641.811.912.md
641.811,Verordnung vom 6. März 2000 über eine leistungsabhängige Schwerverkehrsabgabe,SVAV,de,2025-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.811,https://fedlex.data.admin.ch,ch/641/de/641.811.md
641.814.1,Verordnung vom 23. Dezember 1999 über den Einbau von Geräten für den Vollzug,,de,2000-04-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.814.1,https://fedlex.data.admin.ch,ch/641/de/641.814.1.md
641.814.2,Verordnung des EFD vom 7. August 2024 über die Höhe des Entgelts für Dienstleistungen,,de,2024-10-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.814.2,https://fedlex.data.admin.ch,ch/641/de/641.814.2.md
641.91,Bundesgesetz vom 17. Dezember 2004 zum Zinsbesteuerungsabkommen mit der Europäischen,ZBstG,de,2020-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.91,https://fedlex.data.admin.ch,ch/641/de/641.91.md
641.912.11,Verordnung des EFD vom 14. Juni 2005 über die Verzinsung ausstehender EU-Steuerrückbehaltsbeträge,,de,2005-07-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.912.11,https://fedlex.data.admin.ch,ch/641/de/641.912.11.md
641.912.21,Verordnung des EFD vom 8. Juni 2006 über den Schlüssel zur Verteilung des Kantonsanteils,,de,2006-07-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.912.21,https://fedlex.data.admin.ch,ch/641/de/641.912.21.md
641.92,Bundesgesetz vom 17. Juni 2016 über die Aufhebung des Zinsbesteuerungsgesetzes,,de,2017-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/641.92,https://fedlex.data.admin.ch,ch/641/de/641.92.md
642.11,Bundesgesetz vom 14. Dezember 1990 über die direkte Bundessteuer (DBG),DBG,de,2026-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.11,https://fedlex.data.admin.ch,ch/642/de/642.11.md
642.110.1,Bundesbeschluss vom 21. März 1973 über die Aufhebung der Ermässigung der direkten,,de,1973-07-04,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.110.1,https://fedlex.data.admin.ch,ch/642/de/642.110.1.md
642.110.2,Bundesbeschluss vom 9. Oktober 1987 über die direkte Bundessteuer,,de,1993-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.110.2,https://fedlex.data.admin.ch,ch/642/de/642.110.2.md
642.110.8,Verordnung vom 20. Oktober 1993 über die Besteuerung von natürlichen Personen,,de,2014-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.110.8,https://fedlex.data.admin.ch,ch/642/de/642.110.8.md
642.111,Verfügung des Eidgenössischen Finanz- und Zolldepartements vom 16. Oktober,,de,1959-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.111,https://fedlex.data.admin.ch,ch/642/de/642.111.md
642.112,Verfügung des Eidgenössischen Finanz- und Zolldepartements vom 14. oktober,,de,1959-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.112,https://fedlex.data.admin.ch,ch/642/de/642.112.md
642.113,Verordnung vom 16. November 1994 über die Errichtung des Nachlassinventars,InvV,de,2023-09-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.113,https://fedlex.data.admin.ch,ch/642/de/642.113.md
642.114,Verordnung vom 1. September 1972 über den Abzug von Berufsauslagen bei der,,de,1973-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.114,https://fedlex.data.admin.ch,ch/642/de/642.114.md
642.115.325.1,Verordnung vom 27. Juni 2012 über die Bescheinigungspflichten bei Mitarbeiterbeteiligungen,MBV,de,2021-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.115.325.1,https://fedlex.data.admin.ch,ch/642/de/642.115.325.1.md
642.116.1,Verordnung vom 24. August 1992 über die Massnahmen zur rationellen Energieverwendung,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.116.1,https://fedlex.data.admin.ch,ch/642/de/642.116.1.md
642.116.2,Verordnung der ESTV vom 24. August 1992 über die abziehbaren Kosten von Liegenschaften,,de,2010-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.116.2,https://fedlex.data.admin.ch,ch/642/de/642.116.2.md
642.116,Verordnung vom 9. März 2018 über den Abzug der Kosten von Liegenschaften des,,de,2020-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.116,https://fedlex.data.admin.ch,ch/642/de/642.116.md
642.117.1,Verordnung vom 14. August 2013 über die zeitliche Bemessung der direkten Bundessteuer,,de,2014-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.117.1,https://fedlex.data.admin.ch,ch/642/de/642.117.1.md
642.117.2,Verordnung vom 16. September 1992 über die zeitliche Bemessung der direkten,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.117.2,https://fedlex.data.admin.ch,ch/642/de/642.117.2.md
642.118.1,Verordnung des EFD vom 10. Februar 1993 über den Abzug der Berufskosten unselbstständig,,de,2026-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.118.1,https://fedlex.data.admin.ch,ch/642/de/642.118.1.md
642.118.2,Verordnung des EFD vom 11. April 2018 über die Quellensteuer bei der direkten,QStV,de,2025-01-10,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.118.2,https://fedlex.data.admin.ch,ch/642/de/642.118.2.md
642.118.3,Verordnung des EFD vom 3. Oktober 2000 über den Abzug besonderer Berufskosten,ExpaV,de,2021-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.118.3,https://fedlex.data.admin.ch,ch/642/de/642.118.3.md
642.118,Verordnung vom 18. Dezember 1991 über Kompetenzzuweisungen bei der direkten,,de,2021-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.118,https://fedlex.data.admin.ch,ch/642/de/642.118.md
642.119.1,Verordnung vom 13. Juni 1994 über die Anpassung der Tarife und frankenmässig,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.119.1,https://fedlex.data.admin.ch,ch/642/de/642.119.1.md
642.119.2,Verordnung vom 4. März 1996 über den Ausgleich der Folgen der kalten Progression,VKP,de,2007-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.119.2,https://fedlex.data.admin.ch,ch/642/de/642.119.2.md
642.119.3,Verordnung des EFD vom 22. September 2011 über den Ausgleich der Folgen der,VKP,de,2012-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.119.3,https://fedlex.data.admin.ch,ch/642/de/642.119.3.md
642.121,Verordnung vom 30. Juli 1993 über die Behandlung von Erlassgesuchen für die,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.121,https://fedlex.data.admin.ch,ch/642/de/642.121.md
642.123,Verordnung vom 17. August 1982 über die Pauschalierung der direkten Bundessteuer,,de,1983-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.123,https://fedlex.data.admin.ch,ch/642/de/642.123.md
642.124,Verordnung vom 12. April 1991 über Fälligkeit und Verzinsung der direkten Bundessteuer,,de,1991-04-12,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.124,https://fedlex.data.admin.ch,ch/642/de/642.124.md
642.125,Verordnung vom 19. März 1993 über Fälligkeit und Verzinsung der direkten Bundessteuer,,de,1993-04-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.125,https://fedlex.data.admin.ch,ch/642/de/642.125.md
642.131,Verordnung vom 23. November 1977 über besondere Steuerkontrollorgane,,de,1978-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.131,https://fedlex.data.admin.ch,ch/642/de/642.131.md
642.132,Verordnung vom 31. August 1992 über besondere Untersuchungsmassnahmen der Eidgenössischen,,de,1995-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.132,https://fedlex.data.admin.ch,ch/642/de/642.132.md
642.14,Bundesgesetz vom 14. Dezember 1990 über die Harmonisierung der direkten Steuern,StHG,de,2025-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.14,https://fedlex.data.admin.ch,ch/642/de/642.14.md
642.141,Verordnung vom 9. März 2001 über die Anwendung des Steuerharmonisierungsgesetzes,,de,2021-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.141,https://fedlex.data.admin.ch,ch/642/de/642.141.md
642.142.1,Verordnung vom 13. November 2019 über die ermässigte Besteuerung von Gewinnen,,de,2020-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.142.1,https://fedlex.data.admin.ch,ch/642/de/642.142.1.md
642.142.2,Verordnung vom 13. November 2019 über den steuerlichen Abzug auf Eigenfinanzierung,,de,2020-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.142.2,https://fedlex.data.admin.ch,ch/642/de/642.142.2.md
642.15,Bundesgesetz vom 8. Oktober 1999 über die Risikokapitalgesellschaften,,de,2007-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.15,https://fedlex.data.admin.ch,ch/642/de/642.15.md
642.151,Verordnung vom 5. April 2000 über die Risikokapital-Gesellschaften (VRKG),VRKG,de,2000-05-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.151,https://fedlex.data.admin.ch,ch/642/de/642.151.md
642.161,Verordnung vom 22. Dezember 2023 über die Mindestbesteuerung grosser Unternehmensgruppen,MindStV,de,2026-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.161,https://fedlex.data.admin.ch,ch/642/de/642.161.md
642.21,"Bundesgesetz vom 13. Oktober 1965 über die Verrechnungssteuer (Verrechnungssteuergesetz,",VStG,de,2025-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.21,https://fedlex.data.admin.ch,ch/642/de/642.21.md
642.211,"Verordnung vom 19. Dezember 1966 über die Verrechnungssteuer (Verrechnungssteuerverordnung,",VStV,de,2025-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.211,https://fedlex.data.admin.ch,ch/642/de/642.211.md
642.212,Verordnung vom 30. April 1990 über die Verzinsung ausstehender Verrechnungssteuern,,de,1990-07-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.212,https://fedlex.data.admin.ch,ch/642/de/642.212.md
642.31,Verordnung vom 23. August 1989 über Gebühren für Dienstleistungen der Eidgenössischen,,de,2007-01-01,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.31,https://fedlex.data.admin.ch,ch/642/de/642.31.md
642.311,Verfügung des eidgenössischen Finanz- und Zolldepartements über die teilweise,,de,1946-07-06,Finanzen,https://fedlex.data.admin.ch/eli/cc/642.311,https://fedlex.data.admin.ch,ch/642/de/642.311.md
