DATAFLOW,INSTRUMENT_TYPE,CANTON,DOMAIN,TIME_PERIOD,OBS_VALUE
SLC:DF_LAWS(1.0),anderes,GL,educ,1859,1
SLC:DF_LAWS(1.0),gesetz,BE,sante,1859,1
SLC:DF_LAWS(1.0),gesetz,FR,sante,1859,1
SLC:DF_LAWS(1.0),gesetz,LU,fin,1859,1
SLC:DF_LAWS(1.0),gesetz,UR,etat,1859,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1859,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1859,4
SLC:DF_LAWS(1.0),_T,BE,_T,1859,1
SLC:DF_LAWS(1.0),_T,FR,_T,1859,1
SLC:DF_LAWS(1.0),_T,GL,_T,1859,1
SLC:DF_LAWS(1.0),_T,LU,_T,1859,1
SLC:DF_LAWS(1.0),_T,UR,_T,1859,1
SLC:DF_LAWS(1.0),_T,_T,educ,1859,1
SLC:DF_LAWS(1.0),_T,_T,etat,1859,1
SLC:DF_LAWS(1.0),_T,_T,fin,1859,1
SLC:DF_LAWS(1.0),_T,_T,sante,1859,2
SLC:DF_LAWS(1.0),_T,_T,_T,1859,5
SLC:DF_LAWS(1.0),dekret,LU,fin,1860,1
SLC:DF_LAWS(1.0),gesetz,SH,eco,1860,1
SLC:DF_LAWS(1.0),staatsvertrag,BS,infra,1860,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1860,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1860,1
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1860,1
SLC:DF_LAWS(1.0),_T,BS,_T,1860,1
SLC:DF_LAWS(1.0),_T,LU,_T,1860,1
SLC:DF_LAWS(1.0),_T,SH,_T,1860,1
SLC:DF_LAWS(1.0),_T,_T,eco,1860,1
SLC:DF_LAWS(1.0),_T,_T,fin,1860,1
SLC:DF_LAWS(1.0),_T,_T,infra,1860,1
SLC:DF_LAWS(1.0),_T,_T,_T,1860,3
SLC:DF_LAWS(1.0),gesetz,AG,sante,1861,1
SLC:DF_LAWS(1.0),gesetz,GE,autres,1861,1
SLC:DF_LAWS(1.0),gesetz,LU,autres,1861,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1861,3
SLC:DF_LAWS(1.0),_T,AG,_T,1861,1
SLC:DF_LAWS(1.0),_T,GE,_T,1861,1
SLC:DF_LAWS(1.0),_T,LU,_T,1861,1
SLC:DF_LAWS(1.0),_T,_T,autres,1861,2
SLC:DF_LAWS(1.0),_T,_T,sante,1861,1
SLC:DF_LAWS(1.0),_T,_T,_T,1861,3
SLC:DF_LAWS(1.0),dekret,VD,etat,1862,1
SLC:DF_LAWS(1.0),gesetz,AG,infra,1862,1
SLC:DF_LAWS(1.0),verordnung,BE,etat,1862,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1862,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1862,1
SLC:DF_LAWS(1.0),verordnung,_T,_T,1862,1
SLC:DF_LAWS(1.0),_T,AG,_T,1862,1
SLC:DF_LAWS(1.0),_T,BE,_T,1862,1
SLC:DF_LAWS(1.0),_T,VD,_T,1862,1
SLC:DF_LAWS(1.0),_T,_T,etat,1862,2
SLC:DF_LAWS(1.0),_T,_T,infra,1862,1
SLC:DF_LAWS(1.0),_T,_T,_T,1862,3
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BS,etat,1863,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1863,1
SLC:DF_LAWS(1.0),_T,BS,_T,1863,1
SLC:DF_LAWS(1.0),_T,_T,etat,1863,1
SLC:DF_LAWS(1.0),_T,_T,_T,1863,1
SLC:DF_LAWS(1.0),anderes,NE,sante,1864,1
SLC:DF_LAWS(1.0),dekret,NE,sante,1864,1
SLC:DF_LAWS(1.0),gesetz,BS,sante,1864,1
SLC:DF_LAWS(1.0),gesetz,VS,etat,1864,1
SLC:DF_LAWS(1.0),staatsvertrag,BE,etat,1864,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1864,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1864,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1864,2
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1864,1
SLC:DF_LAWS(1.0),_T,BE,_T,1864,1
SLC:DF_LAWS(1.0),_T,BS,_T,1864,1
SLC:DF_LAWS(1.0),_T,NE,_T,1864,2
SLC:DF_LAWS(1.0),_T,VS,_T,1864,1
SLC:DF_LAWS(1.0),_T,_T,etat,1864,2
SLC:DF_LAWS(1.0),_T,_T,sante,1864,3
SLC:DF_LAWS(1.0),_T,_T,_T,1864,5
SLC:DF_LAWS(1.0),dekret,VD,etat,1865,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1865,1
SLC:DF_LAWS(1.0),_T,VD,_T,1865,1
SLC:DF_LAWS(1.0),_T,_T,etat,1865,1
SLC:DF_LAWS(1.0),_T,_T,_T,1865,1
SLC:DF_LAWS(1.0),anderes,FR,etat,1866,1
SLC:DF_LAWS(1.0),anderes,NE,etat,1866,1
SLC:DF_LAWS(1.0),dekret,FR,etat,1866,1
SLC:DF_LAWS(1.0),gesetz,ZH,autres,1866,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1866,2
SLC:DF_LAWS(1.0),dekret,_T,_T,1866,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1866,1
SLC:DF_LAWS(1.0),_T,FR,_T,1866,2
SLC:DF_LAWS(1.0),_T,NE,_T,1866,1
SLC:DF_LAWS(1.0),_T,ZH,_T,1866,1
SLC:DF_LAWS(1.0),_T,_T,autres,1866,1
SLC:DF_LAWS(1.0),_T,_T,etat,1866,3
SLC:DF_LAWS(1.0),_T,_T,_T,1866,4
SLC:DF_LAWS(1.0),anderes,FR,etat,1867,1
SLC:DF_LAWS(1.0),reglement,LU,infra,1867,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1867,1
SLC:DF_LAWS(1.0),reglement,_T,_T,1867,1
SLC:DF_LAWS(1.0),_T,FR,_T,1867,1
SLC:DF_LAWS(1.0),_T,LU,_T,1867,1
SLC:DF_LAWS(1.0),_T,_T,etat,1867,1
SLC:DF_LAWS(1.0),_T,_T,infra,1867,1
SLC:DF_LAWS(1.0),_T,_T,_T,1867,2
SLC:DF_LAWS(1.0),anderes,LU,infra,1868,1
SLC:DF_LAWS(1.0),dekret,FR,etat,1868,1
SLC:DF_LAWS(1.0),gesetz,BE,fin,1868,1
SLC:DF_LAWS(1.0),gesetz,FR,sante,1868,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1868,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1868,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1868,2
SLC:DF_LAWS(1.0),_T,BE,_T,1868,1
SLC:DF_LAWS(1.0),_T,FR,_T,1868,2
SLC:DF_LAWS(1.0),_T,LU,_T,1868,1
SLC:DF_LAWS(1.0),_T,_T,etat,1868,1
SLC:DF_LAWS(1.0),_T,_T,fin,1868,1
SLC:DF_LAWS(1.0),_T,_T,infra,1868,1
SLC:DF_LAWS(1.0),_T,_T,sante,1868,1
SLC:DF_LAWS(1.0),_T,_T,_T,1868,4
SLC:DF_LAWS(1.0),anderes,UR,etat,1869,1
SLC:DF_LAWS(1.0),dekret,AG,fin,1869,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,TG,etat,1869,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1869,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1869,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1869,1
SLC:DF_LAWS(1.0),_T,AG,_T,1869,1
SLC:DF_LAWS(1.0),_T,TG,_T,1869,1
SLC:DF_LAWS(1.0),_T,UR,_T,1869,1
SLC:DF_LAWS(1.0),_T,_T,etat,1869,2
SLC:DF_LAWS(1.0),_T,_T,fin,1869,1
SLC:DF_LAWS(1.0),_T,_T,_T,1869,3
SLC:DF_LAWS(1.0),anderes,BL,infra,1870,1
SLC:DF_LAWS(1.0),gesetz,GR,infra,1870,1
SLC:DF_LAWS(1.0),gesetz,SZ,infra,1870,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,etat,1870,3
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,TG,etat,1870,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,etat,1870,3
SLC:DF_LAWS(1.0),staatsvertrag,BS,infra,1870,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1870,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1870,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1870,7
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1870,1
SLC:DF_LAWS(1.0),_T,BL,_T,1870,1
SLC:DF_LAWS(1.0),_T,BS,_T,1870,1
SLC:DF_LAWS(1.0),_T,GR,_T,1870,1
SLC:DF_LAWS(1.0),_T,SG,_T,1870,3
SLC:DF_LAWS(1.0),_T,SZ,_T,1870,1
SLC:DF_LAWS(1.0),_T,TG,_T,1870,1
SLC:DF_LAWS(1.0),_T,ZH,_T,1870,3
SLC:DF_LAWS(1.0),_T,_T,etat,1870,7
SLC:DF_LAWS(1.0),_T,_T,infra,1870,4
SLC:DF_LAWS(1.0),_T,_T,_T,1870,11
SLC:DF_LAWS(1.0),gesetz,AG,fin,1871,1
SLC:DF_LAWS(1.0),gesetz,LU,fin,1871,1
SLC:DF_LAWS(1.0),gesetz,NE,etat,1871,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1871,3
SLC:DF_LAWS(1.0),_T,AG,_T,1871,1
SLC:DF_LAWS(1.0),_T,LU,_T,1871,1
SLC:DF_LAWS(1.0),_T,NE,_T,1871,1
SLC:DF_LAWS(1.0),_T,_T,etat,1871,1
SLC:DF_LAWS(1.0),_T,_T,fin,1871,2
SLC:DF_LAWS(1.0),_T,_T,_T,1871,3
SLC:DF_LAWS(1.0),anderes,GL,infra,1872,1
SLC:DF_LAWS(1.0),gesetz,BS,etat,1872,1
SLC:DF_LAWS(1.0),gesetz,GE,educ,1872,1
SLC:DF_LAWS(1.0),gesetz,LU,etat,1872,1
SLC:DF_LAWS(1.0),verfassung,AI,etat,1872,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1872,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1872,3
SLC:DF_LAWS(1.0),verfassung,_T,_T,1872,1
SLC:DF_LAWS(1.0),_T,AI,_T,1872,1
SLC:DF_LAWS(1.0),_T,BS,_T,1872,1
SLC:DF_LAWS(1.0),_T,GE,_T,1872,1
SLC:DF_LAWS(1.0),_T,GL,_T,1872,1
SLC:DF_LAWS(1.0),_T,LU,_T,1872,1
SLC:DF_LAWS(1.0),_T,_T,educ,1872,1
SLC:DF_LAWS(1.0),_T,_T,etat,1872,3
SLC:DF_LAWS(1.0),_T,_T,infra,1872,1
SLC:DF_LAWS(1.0),_T,_T,_T,1872,5
SLC:DF_LAWS(1.0),anderes,FR,etat,1873,1
SLC:DF_LAWS(1.0),gesetz,AG,fin,1873,1
SLC:DF_LAWS(1.0),gesetz,FR,etat,1873,2
SLC:DF_LAWS(1.0),gesetz,NE,etat,1873,1
SLC:DF_LAWS(1.0),gesetz,SO,sante,1873,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1873,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1873,5
SLC:DF_LAWS(1.0),_T,AG,_T,1873,1
SLC:DF_LAWS(1.0),_T,FR,_T,1873,3
SLC:DF_LAWS(1.0),_T,NE,_T,1873,1
SLC:DF_LAWS(1.0),_T,SO,_T,1873,1
SLC:DF_LAWS(1.0),_T,_T,etat,1873,4
SLC:DF_LAWS(1.0),_T,_T,fin,1873,1
SLC:DF_LAWS(1.0),_T,_T,sante,1873,1
SLC:DF_LAWS(1.0),_T,_T,_T,1873,6
SLC:DF_LAWS(1.0),anderes,NE,autres,1874,1
SLC:DF_LAWS(1.0),anderes,SO,etat,1874,2
SLC:DF_LAWS(1.0),dekret,BE,sante,1874,1
SLC:DF_LAWS(1.0),dekret,SZ,etat,1874,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,OW,infra,1874,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1874,3
SLC:DF_LAWS(1.0),dekret,_T,_T,1874,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1874,1
SLC:DF_LAWS(1.0),_T,BE,_T,1874,1
SLC:DF_LAWS(1.0),_T,NE,_T,1874,1
SLC:DF_LAWS(1.0),_T,OW,_T,1874,1
SLC:DF_LAWS(1.0),_T,SO,_T,1874,2
SLC:DF_LAWS(1.0),_T,SZ,_T,1874,1
SLC:DF_LAWS(1.0),_T,_T,autres,1874,1
SLC:DF_LAWS(1.0),_T,_T,etat,1874,3
SLC:DF_LAWS(1.0),_T,_T,infra,1874,1
SLC:DF_LAWS(1.0),_T,_T,sante,1874,1
SLC:DF_LAWS(1.0),_T,_T,_T,1874,6
SLC:DF_LAWS(1.0),anderes,SO,etat,1875,1
SLC:DF_LAWS(1.0),dekret,BE,infra,1875,1
SLC:DF_LAWS(1.0),gesetz,BS,sante,1875,1
SLC:DF_LAWS(1.0),gesetz,FR,etat,1875,1
SLC:DF_LAWS(1.0),gesetz,GE,educ,1875,1
SLC:DF_LAWS(1.0),verfassung,LU,etat,1875,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1875,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1875,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1875,3
SLC:DF_LAWS(1.0),verfassung,_T,_T,1875,1
SLC:DF_LAWS(1.0),_T,BE,_T,1875,1
SLC:DF_LAWS(1.0),_T,BS,_T,1875,1
SLC:DF_LAWS(1.0),_T,FR,_T,1875,1
SLC:DF_LAWS(1.0),_T,GE,_T,1875,1
SLC:DF_LAWS(1.0),_T,LU,_T,1875,1
SLC:DF_LAWS(1.0),_T,SO,_T,1875,1
SLC:DF_LAWS(1.0),_T,_T,educ,1875,1
SLC:DF_LAWS(1.0),_T,_T,etat,1875,3
SLC:DF_LAWS(1.0),_T,_T,infra,1875,1
SLC:DF_LAWS(1.0),_T,_T,sante,1875,1
SLC:DF_LAWS(1.0),_T,_T,_T,1875,6
SLC:DF_LAWS(1.0),anderes,BS,etat,1876,2
SLC:DF_LAWS(1.0),dekret,AI,eco,1876,1
SLC:DF_LAWS(1.0),dekret,BE,sante,1876,1
SLC:DF_LAWS(1.0),dekret,VD,sante,1876,1
SLC:DF_LAWS(1.0),gemeindeerlass,BS,etat,1876,1
SLC:DF_LAWS(1.0),gesetz,BL,fin,1876,1
SLC:DF_LAWS(1.0),gesetz,BS,infra,1876,1
SLC:DF_LAWS(1.0),gesetz,GE,sante,1876,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1876,2
SLC:DF_LAWS(1.0),dekret,_T,_T,1876,3
SLC:DF_LAWS(1.0),gemeindeerlass,_T,_T,1876,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1876,3
SLC:DF_LAWS(1.0),_T,AI,_T,1876,1
SLC:DF_LAWS(1.0),_T,BE,_T,1876,1
SLC:DF_LAWS(1.0),_T,BL,_T,1876,1
SLC:DF_LAWS(1.0),_T,BS,_T,1876,4
SLC:DF_LAWS(1.0),_T,GE,_T,1876,1
SLC:DF_LAWS(1.0),_T,VD,_T,1876,1
SLC:DF_LAWS(1.0),_T,_T,eco,1876,1
SLC:DF_LAWS(1.0),_T,_T,etat,1876,3
SLC:DF_LAWS(1.0),_T,_T,fin,1876,1
SLC:DF_LAWS(1.0),_T,_T,infra,1876,1
SLC:DF_LAWS(1.0),_T,_T,sante,1876,3
SLC:DF_LAWS(1.0),_T,_T,_T,1876,9
SLC:DF_LAWS(1.0),dekret,BE,etat,1877,1
SLC:DF_LAWS(1.0),dekret,GR,infra,1877,1
SLC:DF_LAWS(1.0),gesetz,GL,etat,1877,1
SLC:DF_LAWS(1.0),gesetz,OW,infra,1877,1
SLC:DF_LAWS(1.0),gesetz,VS,etat,1877,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1877,2
SLC:DF_LAWS(1.0),gesetz,_T,_T,1877,3
SLC:DF_LAWS(1.0),_T,BE,_T,1877,1
SLC:DF_LAWS(1.0),_T,GL,_T,1877,1
SLC:DF_LAWS(1.0),_T,GR,_T,1877,1
SLC:DF_LAWS(1.0),_T,OW,_T,1877,1
SLC:DF_LAWS(1.0),_T,VS,_T,1877,1
SLC:DF_LAWS(1.0),_T,_T,etat,1877,3
SLC:DF_LAWS(1.0),_T,_T,infra,1877,2
SLC:DF_LAWS(1.0),_T,_T,_T,1877,5
SLC:DF_LAWS(1.0),gesetz,GE,sante,1878,1
SLC:DF_LAWS(1.0),reglement,OW,eco,1878,1
SLC:DF_LAWS(1.0),staatsvertrag,SH,infra,1878,1
SLC:DF_LAWS(1.0),verordnung,GL,infra,1878,1
SLC:DF_LAWS(1.0),verordnung,OW,eco,1878,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1878,1
SLC:DF_LAWS(1.0),reglement,_T,_T,1878,1
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1878,1
SLC:DF_LAWS(1.0),verordnung,_T,_T,1878,2
SLC:DF_LAWS(1.0),_T,GE,_T,1878,1
SLC:DF_LAWS(1.0),_T,GL,_T,1878,1
SLC:DF_LAWS(1.0),_T,OW,_T,1878,2
SLC:DF_LAWS(1.0),_T,SH,_T,1878,1
SLC:DF_LAWS(1.0),_T,_T,eco,1878,2
SLC:DF_LAWS(1.0),_T,_T,infra,1878,2
SLC:DF_LAWS(1.0),_T,_T,sante,1878,1
SLC:DF_LAWS(1.0),_T,_T,_T,1878,5
SLC:DF_LAWS(1.0),anderes,FR,etat,1879,1
SLC:DF_LAWS(1.0),anderes,NE,etat,1879,1
SLC:DF_LAWS(1.0),gesetz,BS,sante,1879,1
SLC:DF_LAWS(1.0),gesetz,GL,autres,1879,1
SLC:DF_LAWS(1.0),gesetz,ZH,infra,1879,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1879,2
SLC:DF_LAWS(1.0),gesetz,_T,_T,1879,3
SLC:DF_LAWS(1.0),_T,BS,_T,1879,1
SLC:DF_LAWS(1.0),_T,FR,_T,1879,1
SLC:DF_LAWS(1.0),_T,GL,_T,1879,1
SLC:DF_LAWS(1.0),_T,NE,_T,1879,1
SLC:DF_LAWS(1.0),_T,ZH,_T,1879,1
SLC:DF_LAWS(1.0),_T,_T,autres,1879,1
SLC:DF_LAWS(1.0),_T,_T,etat,1879,2
SLC:DF_LAWS(1.0),_T,_T,infra,1879,1
SLC:DF_LAWS(1.0),_T,_T,sante,1879,1
SLC:DF_LAWS(1.0),_T,_T,_T,1879,5
SLC:DF_LAWS(1.0),anderes,FR,sante,1880,1
SLC:DF_LAWS(1.0),anderes,ZH,infra,1880,1
SLC:DF_LAWS(1.0),verordnung,OW,eco,1880,1
SLC:DF_LAWS(1.0),verordnung,ZH,infra,1880,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1880,2
SLC:DF_LAWS(1.0),verordnung,_T,_T,1880,2
SLC:DF_LAWS(1.0),_T,FR,_T,1880,1
SLC:DF_LAWS(1.0),_T,OW,_T,1880,1
SLC:DF_LAWS(1.0),_T,ZH,_T,1880,2
SLC:DF_LAWS(1.0),_T,_T,eco,1880,1
SLC:DF_LAWS(1.0),_T,_T,infra,1880,2
SLC:DF_LAWS(1.0),_T,_T,sante,1880,1
SLC:DF_LAWS(1.0),_T,_T,_T,1880,4
SLC:DF_LAWS(1.0),anderes,AR,etat,1881,1
SLC:DF_LAWS(1.0),anderes,BL,sante,1881,1
SLC:DF_LAWS(1.0),gesetz,GE,etat,1881,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1881,2
SLC:DF_LAWS(1.0),gesetz,_T,_T,1881,1
SLC:DF_LAWS(1.0),_T,AR,_T,1881,1
SLC:DF_LAWS(1.0),_T,BL,_T,1881,1
SLC:DF_LAWS(1.0),_T,GE,_T,1881,1
SLC:DF_LAWS(1.0),_T,_T,etat,1881,2
SLC:DF_LAWS(1.0),_T,_T,sante,1881,1
SLC:DF_LAWS(1.0),_T,_T,_T,1881,3
SLC:DF_LAWS(1.0),anderes,BS,educ,1882,1
SLC:DF_LAWS(1.0),gesetz,AR,sante,1882,1
SLC:DF_LAWS(1.0),gesetz,VD,fin,1882,1
SLC:DF_LAWS(1.0),gesetz,VS,etat,1882,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1882,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1882,3
SLC:DF_LAWS(1.0),_T,AR,_T,1882,1
SLC:DF_LAWS(1.0),_T,BS,_T,1882,1
SLC:DF_LAWS(1.0),_T,VD,_T,1882,1
SLC:DF_LAWS(1.0),_T,VS,_T,1882,1
SLC:DF_LAWS(1.0),_T,_T,educ,1882,1
SLC:DF_LAWS(1.0),_T,_T,etat,1882,1
SLC:DF_LAWS(1.0),_T,_T,fin,1882,1
SLC:DF_LAWS(1.0),_T,_T,sante,1882,1
SLC:DF_LAWS(1.0),_T,_T,_T,1882,4
SLC:DF_LAWS(1.0),dekret,BS,educ,1883,1
SLC:DF_LAWS(1.0),gesetz,AR,sante,1883,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1883,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1883,1
SLC:DF_LAWS(1.0),_T,AR,_T,1883,1
SLC:DF_LAWS(1.0),_T,BS,_T,1883,1
SLC:DF_LAWS(1.0),_T,_T,educ,1883,1
SLC:DF_LAWS(1.0),_T,_T,sante,1883,1
SLC:DF_LAWS(1.0),_T,_T,_T,1883,2
SLC:DF_LAWS(1.0),gesetz,AI,autres,1884,1
SLC:DF_LAWS(1.0),staatsvertrag,TI,etat,1884,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1884,1
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1884,1
SLC:DF_LAWS(1.0),_T,AI,_T,1884,1
SLC:DF_LAWS(1.0),_T,TI,_T,1884,1
SLC:DF_LAWS(1.0),_T,_T,autres,1884,1
SLC:DF_LAWS(1.0),_T,_T,etat,1884,1
SLC:DF_LAWS(1.0),_T,_T,_T,1884,2
SLC:DF_LAWS(1.0),dekret,NE,etat,1885,1
SLC:DF_LAWS(1.0),staatsvertrag,VD,autres,1885,1
SLC:DF_LAWS(1.0),verordnung,AG,etat,1885,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1885,1
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1885,1
SLC:DF_LAWS(1.0),verordnung,_T,_T,1885,1
SLC:DF_LAWS(1.0),_T,AG,_T,1885,1
SLC:DF_LAWS(1.0),_T,NE,_T,1885,1
SLC:DF_LAWS(1.0),_T,VD,_T,1885,1
SLC:DF_LAWS(1.0),_T,_T,autres,1885,1
SLC:DF_LAWS(1.0),_T,_T,etat,1885,2
SLC:DF_LAWS(1.0),_T,_T,_T,1885,3
SLC:DF_LAWS(1.0),dekret,BL,infra,1886,1
SLC:DF_LAWS(1.0),gesetz,GE,educ,1886,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,TG,etat,1886,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,etat,1886,1
SLC:DF_LAWS(1.0),staatsvertrag,BS,sante,1886,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1886,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1886,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1886,3
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1886,1
SLC:DF_LAWS(1.0),_T,BL,_T,1886,1
SLC:DF_LAWS(1.0),_T,BS,_T,1886,1
SLC:DF_LAWS(1.0),_T,GE,_T,1886,1
SLC:DF_LAWS(1.0),_T,TG,_T,1886,2
SLC:DF_LAWS(1.0),_T,ZH,_T,1886,1
SLC:DF_LAWS(1.0),_T,_T,educ,1886,1
SLC:DF_LAWS(1.0),_T,_T,etat,1886,3
SLC:DF_LAWS(1.0),_T,_T,infra,1886,1
SLC:DF_LAWS(1.0),_T,_T,sante,1886,1
SLC:DF_LAWS(1.0),_T,_T,_T,1886,6
SLC:DF_LAWS(1.0),anderes,NE,infra,1887,1
SLC:DF_LAWS(1.0),gesetz,GE,fin,1887,1
SLC:DF_LAWS(1.0),gesetz,VS,infra,1887,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,fin,1887,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1887,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1887,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1887,1
SLC:DF_LAWS(1.0),_T,GE,_T,1887,1
SLC:DF_LAWS(1.0),_T,NE,_T,1887,1
SLC:DF_LAWS(1.0),_T,VS,_T,1887,1
SLC:DF_LAWS(1.0),_T,ZH,_T,1887,1
SLC:DF_LAWS(1.0),_T,_T,fin,1887,2
SLC:DF_LAWS(1.0),_T,_T,infra,1887,2
SLC:DF_LAWS(1.0),_T,_T,_T,1887,4
SLC:DF_LAWS(1.0),anderes,NE,eco,1888,1
SLC:DF_LAWS(1.0),dekret,UR,sante,1888,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SO,fin,1888,1
SLC:DF_LAWS(1.0),verordnung,GL,sante,1888,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1888,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1888,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1888,1
SLC:DF_LAWS(1.0),verordnung,_T,_T,1888,1
SLC:DF_LAWS(1.0),_T,GL,_T,1888,1
SLC:DF_LAWS(1.0),_T,NE,_T,1888,1
SLC:DF_LAWS(1.0),_T,SO,_T,1888,1
SLC:DF_LAWS(1.0),_T,UR,_T,1888,1
SLC:DF_LAWS(1.0),_T,_T,eco,1888,1
SLC:DF_LAWS(1.0),_T,_T,fin,1888,1
SLC:DF_LAWS(1.0),_T,_T,sante,1888,2
SLC:DF_LAWS(1.0),_T,_T,_T,1888,4
SLC:DF_LAWS(1.0),dekret,SH,etat,1889,1
SLC:DF_LAWS(1.0),dekret,VD,sante,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AG,sante,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AI,educ,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BE,etat,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,FR,etat,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,GL,autres,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,JU,etat,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,NE,autres,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SO,autres,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,TG,etat,1889,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,UR,autres,1889,1
SLC:DF_LAWS(1.0),reglement,GE,autres,1889,1
SLC:DF_LAWS(1.0),verfassung,BS,etat,1889,1
SLC:DF_LAWS(1.0),verordnung,NE,etat,1889,1
SLC:DF_LAWS(1.0),dekret,_T,_T,1889,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1889,10
SLC:DF_LAWS(1.0),reglement,_T,_T,1889,1
SLC:DF_LAWS(1.0),verfassung,_T,_T,1889,1
SLC:DF_LAWS(1.0),verordnung,_T,_T,1889,1
SLC:DF_LAWS(1.0),_T,AG,_T,1889,1
SLC:DF_LAWS(1.0),_T,AI,_T,1889,1
SLC:DF_LAWS(1.0),_T,BE,_T,1889,1
